"nameCompany","streetAddress","postalCode","addressLocality"
"Total","I.-Gandhi-Str. 106-109","13053","Berlin"
"Total","Eichborndamm 91","13403","Berlin"
"Total","Eichborndamm 91","13403","Berlin"
"Total","Tino-Schwierzina-Str. 37","13089","Berlin"
"Total","Tino-Schwierzina-Str. 37","13089","Berlin"
"Total","Roelckestr. 74-76","13088","Berlin"
"Total","Roelckestr. 74-76","13088","Berlin"
"Total","Landsberger Allee 526","12681","Berlin"
"Total","Landsberger Allee 526","12681","Berlin"
"Total","Bitterfelder Str. 29","12681","Berlin"
"Total","Bitterfelder Str. 29","12681","Berlin"
"Total","Ribnitzer Str. 42","13051","Berlin"
"Total","Ribnitzer Str. 42","13051","Berlin"
"Total","Wackenbergstr. 2-6","13156","Berlin"
"Total","Wackenbergstr. 2-6","13156","Berlin"
"Total","Am Feuchten Winkel 11","13127","Berlin"
"Total","Am Feuchten Winkel 11","13127","Berlin"
"Total","Bab Seeberg West A 10","15345","Altlandsberg"
"Total","Bab Seeberg West A 10","15345","Altlandsberg"
"Total","Markendorfer Str. 15","15234","Frankfurt"
"Total","Markendorfer Str. 15","15234","Frankfurt"
"Total","Josef-Gesing-Str. 6","15234","Frankfurt (Oder)"
"Total","Josef-Gesing-Str. 6","15234","Frankfurt (Oder)"
"Total","Dorfstr. 37A","16356","Ahrensfelde"
"Total","Dorfstr. 37A","16356","Ahrensfelde"
"Total","Hoenower Chaussee 1a","15345","Altlandsberg"
"Total","Hoenower Chaussee 1a","15345","Altlandsberg"
"Total","Berliner Allee 2a","14662","Friesack"
"Total","Berliner Allee 2a","14662","Friesack"
"Total","Veltener Str. 22","16761","Henningsdorf"
"Total","Veltener Str. 22","16761","Henningsdorf"
"Total","Berliner Str. 69","15344","Strausberg"
"Total","Berliner Str. 69","15344","Strausberg"
"Total","Zepernicker Str. 9-10","13125","Berlin"
"Total","Zepernicker Str. 9-10","13125","Berlin"
"Total","Eichstaedter Chaussee 4","16727","Oberkraemer Ot Vehlefanz"
"Total","Eichstaedter Chaussee 4","16727","Oberkraemer Ot Vehlefanz"
"Total","Hauptstr. 200","16547","Birkenwerder"
"Total","Hauptstr. 200","16547","Birkenwerder"
"Total","Schwanebecker Chaussee 29","16321","Bernau"
"Total","Schwanebecker Chaussee 29","16321","Bernau"
"Total","Saarlandstr. 40-42","16515","Oranienburg"
"Total","Saarlandstr. 40-42","16515","Oranienburg"
"Total","Diedersdorfer Str. 2","15306","Seelow"
"Total","Diedersdorfer Str. 2","15306","Seelow"
"Total","An der Klempnitz 2","16868","Wusterhausen"
"Total","An der Klempnitz 2","16868","Wusterhausen"
"Total","Wahrenberger Straße","19322","Wittenberge"
"Total","Wahrenberger Straße","19322","Wittenberge"
"Total","Bab Ost/A 24","16818","Walsleben"
"Total","Bab Ost/A 24","16818","Walsleben"
"Total","Bab West/A 24","16818","Walsleben"
"Total","Bab West/A 24","16818","Walsleben"
"Total","Parkstr. 90A","19322","Wittenberge"
"Total","Parkstr. 90A","19322","Wittenberge"
"Total","Altruppiner Allee 25","16816","Neuruppin"
"Total","Altruppiner Allee 25","16816","Neuruppin"
"Total","Freienwalder Str. 26","16269","Wriezen"
"Total","Freienwalder Str. 26","16269","Wriezen"
"Total","Angermuender Straße","16225","Eberswalde"
"Total","Angermuender Straße","16225","Eberswalde"
"Total","Berliner Str. 31","16244","Schorfheide"
"Total","Berliner Str. 31","16244","Schorfheide"
"","An der B 109","16244","Schorfheide"
"","An der B 109","16244","Schorfheide"
"Total","Bab West/A 11","16244","Schorfheide-Buckowsee"
"Total","Bab West/A 11","16244","Schorfheide-Buckowsee"
"Total","Bab Ost/A 11","16244","Schorfheide-Buckowsee"
"Total","Bab Ost/A 11","16244","Schorfheide-Buckowsee"
"Total","Berliner Str. 31","19348","Perleberg"
"Total","Berliner Str. 31","19348","Perleberg"
"Total","Hamburger Str. 18","19348","Perleberg"
"Total","Hamburger Str. 18","19348","Perleberg"
"Total","Bahnhofstr. 25","16792","Zehdenick"
"Total","Bahnhofstr. 25","16792","Zehdenick"
"Total","Rosa-Luxemburg-Str. 7","16909","Wittstock"
"Total","Rosa-Luxemburg-Str. 7","16909","Wittstock"
"Total","Pritzwalker Str. 11","16949","Putlitz"
"Total","Pritzwalker Str. 11","16949","Putlitz"
"Total","Hans-Guenter-Bock-Str. 8","16798","Fuerstenberg"
"Total","Hans-Guenter-Bock-Str. 8","16798","Fuerstenberg"
"Total","Bahnhofstr. 23","19273","Neuhaus"
"Total","Bahnhofstr. 23","19273","Neuhaus"
"Total","Grabower Allee 31","19288","Ludwigslust"
"Total","Grabower Allee 31","19288","Ludwigslust"
"","AN DER B 5","16868","WUSTERHAUSEN"
"","AN DER B 5","16868","WUSTERHAUSEN"
"Total","Am Pump 4","17255","Wesenberg"
"Total","Am Pump 4","17255","Wesenberg"
"","STEINstraße11","16303","SCHWEDT"
"","STEINstraße11","16303","SCHWEDT"
"Total","Bab Sued/A 24","19372","Stolpe"
"Total","Bab Sued/A 24","19372","Stolpe"
"Total","Bab Nord/A 24","19372","Stolpe"
"Total","Bab Nord/A 24","19372","Stolpe"
"Total","Toddiner Ch. 5","19230","Hagenow"
"Total","Toddiner Ch. 5","19230","Hagenow"
"Total","Am Keesboom 2","19258","Boizenburg"
"Total","Am Keesboom 2","19258","Boizenburg"
"Total","Westring 40","19370","Parchim"
"Total","Westring 40","19370","Parchim"
"Total","Schweriner Chaussee 45","19370","Parchim"
"Total","Schweriner Chaussee 45","19370","Parchim"
"Total","Alter Landweg 5","17258","Feldberg"
"Total","Alter Landweg 5","17258","Feldberg"
"Total","Ploener Str. 2","19395","Plau Am See"
"Total","Ploener Str. 2","19395","Plau Am See"
"Total","Rostocker Str. 42","17213","Malchow"
"Total","Rostocker Str. 42","17213","Malchow"
"Total","Hagenower Chaussee 1","19243","Wittenburg"
"Total","Hagenower Chaussee 1","19243","Wittenburg"
"Total","Stettiner Str. 100","17291","Prenzlau"
"Total","Stettiner Str. 100","17291","Prenzlau"
"Total","Werderstr. 55","19399","Goldberg"
"Total","Werderstr. 55","19399","Goldberg"
"Total","Grabenstr. 2","19061","Schwerin"
"Total","Grabenstr. 2","19061","Schwerin"
"Total","An Der Crivitzer Chaussee 12","19061","Schwerin"
"Total","An Der Crivitzer Chaussee 12","19061","Schwerin"
"Total","Obotritenring 19A","19053","Schwerin"
"Total","Obotritenring 19A","19053","Schwerin"
"Total","Luebecker Str. 283","19059","Schwerin"
"Total","Luebecker Str. 283","19059","Schwerin"
"Total","Plauer Chaussee 26","18292","Krakow Am See"
"Total","Plauer Chaussee 26","18292","Krakow Am See"
"Total","Woldegker Str. 40","17036","Neubrandenburg"
"Total","Woldegker Str. 40","17036","Neubrandenburg"
"Total","Am Waethering Nr. 2","17335","Strasburg"
"Total","Am Waethering Nr. 2","17335","Strasburg"
"Total","Brueeler Ch. 12","19406","Sternberg"
"Total","Brueeler Ch. 12","19406","Sternberg"
"Total","Am Kreuzsee 1","19412","Brueel"
"Total","Am Kreuzsee 1","19412","Brueel"
"Total","Malchiner Str. 81","17153","Stavenhagen"
"Total","Malchiner Str. 81","17153","Stavenhagen"
"Total","Gletzower Str. 62B","19217","Rehna"
"Total","Gletzower Str. 62B","19217","Rehna"
"Total","Plauer Chaussee 2","18273","Guestrow"
"Total","Plauer Chaussee 2","18273","Guestrow"
"Total","Rostocker Str. 154","17166","Teterow"
"","Brikettweg 1","17166","Teterow"
"Total","Rostocker Str. 154","17166","Teterow"
"","Brikettweg 1","17166","Teterow"
"Total","Lindenstr. 9-10","17358","Torgelow"
"Total","Lindenstr. 9-10","17358","Torgelow"
"Total","Wismarsche Str. 13B","18246","Buetzow"
"Total","Wismarsche Str. 13B","18246","Buetzow"
"Total","Jarmener Chaussee 1A","17109","Demmin"
"Total","Jarmener Chaussee 1A","17109","Demmin"
"Total","Pasewalker Allee 95A","17389","Anklam"
"Total","Pasewalker Allee 95A","17389","Anklam"
"Total","Klinkenberg 28","17126","Jarmen"
"Total","Klinkenberg 28","17126","Jarmen"
"Total","Erich-Schlesinger-Str. 26","18059","Rostock"
"Total","Erich-Schlesinger-Str. 26","18059","Rostock"
"Total","Tessiner Str. 98","18055","Rostock"
"Total","Tessiner Str. 98","18055","Rostock"
"Total","Rostocker Str. 72","18190","Sanitz"
"Total","Rostocker Str. 72","18190","Sanitz"
"Total","Warnowufer 53","18057","Rostock"
"Total","Warnowufer 53","18057","Rostock"
"Total","U.-Von-Hutten-Str. 7A","18069","Rostock"
"Total","U.-Von-Hutten-Str. 7A","18069","Rostock"
"Total","Roevershaeger Chaussee 3","18146","Rostock"
"Total","Roevershaeger Chaussee 3","18146","Rostock"
"Total","An Der Stadtautobahn 70","18107","Rostock-Luettenklein"
"Total","An Der Stadtautobahn 70","18107","Rostock-Luettenklein"
"Total","Neue Reihe 94C","18225","Kuehlungsborn"
"Total","Neue Reihe 94C","18225","Kuehlungsborn"
"Total","Ferdinand-Egelinski-Str. 3","17419","Ahlbeck"
"Total","Ferdinand-Egelinski-Str. 3","17419","Ahlbeck"
"Total","Greifswalder Chaussee 4","18507","Grimmen"
"Total","Greifswalder Chaussee 4","18507","Grimmen"
"Total","Chausseestr. 45","17438","Wolgast"
"Total","Chausseestr. 45","17438","Wolgast"
"Total","Marktflecken 17","17498","Neuenkirchen"
"Total","Marktflecken 17","17498","Neuenkirchen"
"Total","Ahlbecker Str. 37","17454","Zinnowitz"
"Total","Ahlbecker Str. 37","17454","Zinnowitz"
"Total","Alte Klockenhaeger Landstr. 2","18311","Ribnitz-Damgarten"
"Total","Alte Klockenhaeger Landstr. 2","18311","Ribnitz-Damgarten"
"Total","Greifswalder Chaussee 122","18439","Stralsund"
"Total","Greifswalder Chaussee 122","18439","Stralsund"
"Total","Werftstr. 13","18439","Stralsund"
"Total","Werftstr. 13","18439","Stralsund"
"Total","Chausseestr. 79","18356","Barth"
"Total","Chausseestr. 79","18356","Barth"
"Total","Stralsunder Ch. 18","18528","Bergen"
"Total","Stralsunder Ch. 18","18528","Bergen"
"Total","Proraer Chaussee 8","18609","Binz"
"Total","Proraer Chaussee 8","18609","Binz"
"Total","Gewerbepark 3","18546","Sassnitz"
"Total","Gewerbepark 3","18546","Sassnitz"
"Total","Umgehungsstr. 1","18556","Altenkirchen"
"Total","Umgehungsstr. 1","18556","Altenkirchen"
"Total","Am Stellhorn 6","29229","Celle"
"Total","Am Stellhorn 6","29229","Celle"
"Total","Danziger Str. 69","29633","Munster"
"Total","Danziger Str. 69","29633","Munster"
"Total","An der Autobahn 4","28876","Oyten"
"Total","An der Autobahn 4","28876","Oyten"
"Total","Grundbergsee Nord","27367","Sottrum"
"Total","Grundbergsee Nord","27367","Sottrum"
"Total","Europaallee 5A","28309","Bremen"
"Total","Europaallee 5A","28309","Bremen"
"Total","Osterdeich 124-125","28205","Bremen"
"Total","Osterdeich 124-125","28205","Bremen"
"Total","Hauptstr. 6","21261","Welle"
"Total","Hauptstr. 6","21261","Welle"
"Total","Hasporter Damm 200","27755","Delmenhorst"
"Total","Hasporter Damm 200","27755","Delmenhorst"
"Total","Oberneulander Heerstr. 38","28355","Bremen"
"Total","Oberneulander Heerstr. 38","28355","Bremen"
"Total","Leher Heerstr. 98","28359","Bremen"
"Total","Leher Heerstr. 98","28359","Bremen"
"Total","Sykerstr. 74","27751","Delmenhorst"
"Total","Sykerstr. 74","27751","Delmenhorst"
"Total","Bahnhofstr. 36","27404","Zeven"
"Total","Bahnhofstr. 36","27404","Zeven"
"Total","Harburger Berge Ost/ A 7","21077","Hamburg"
"Total","Harburger Berge Ost/ A 7","21077","Hamburg"
"Total","Luessumer Str. 9","28779","Bremen"
"Total","Luessumer Str. 9","28779","Bremen"
"Total","Reinbeker Redder 98","21031","Hamburg"
"Total","Reinbeker Redder 98","21031","Hamburg"
"Total","Cuxhavener Str. 380","21149","Hamburg"
"Total","Cuxhavener Str. 380","21149","Hamburg"
"Total","Neuwiedenthaler Str. 122","21147","Hamburg"
"Total","Neuwiedenthaler Str. 122","21147","Hamburg"
"Total","Neuhoefer Str. 28","21107","Hamburg"
"Total","Neuhoefer Str. 28","21107","Hamburg"
"Total","Billstedter Hauptstr. 21","22111","Hamburg"
"Total","Billstedter Hauptstr. 21","22111","Hamburg"
"Total","Aluminiumstr. 5","21129","Hamburg"
"Total","Aluminiumstr. 5","21129","Hamburg"
"Total","Hammer Landstr. 204","20537","Hamburg"
"Total","Hammer Landstr. 204","20537","Hamburg"
"Total","Eichholzberg 2","23879","Moelln"
"Total","Eichholzberg 2","23879","Moelln"
"Total","Mundsburger Damm 47","22087","Hamburg"
"Total","Mundsburger Damm 47","22087","Hamburg"
"Total","Von-Sauerstr. 27","22761","Hamburg"
"Total","Von-Sauerstr. 27","22761","Hamburg"
"Total","Bramfelder Str. 86A","22305","Hamburg"
"Total","Bramfelder Str. 86A","22305","Hamburg"
"Total","Borsteler Chaussee 95","22453","Hamburg"
"Total","Borsteler Chaussee 95","22453","Hamburg"
"Total","Altonaer Str. 377","25462","Rellingen"
"Total","Altonaer Str. 377","25462","Rellingen"
"Total","Krohnstieg 71-75","22415","Hamburg"
"Total","Krohnstieg 71-75","22415","Hamburg"
"Total","Bergstedter Chaussee 56","22395","Hamburg"
"Total","Bergstedter Chaussee 56","22395","Hamburg"
"Total","Hermann-Loens-Weg 1","25462","Rellingen"
"Total","Hermann-Loens-Weg 1","25462","Rellingen"
"Total","Friederikenstr. 27-29","26871","Papenburg"
"Total","Friederikenstr. 27-29","26871","Papenburg"
"Total","Thesdorfer Weg 194","25421","Pinneberg"
"Total","Thesdorfer Weg 194","25421","Pinneberg"
"Total","Damm 80","25421","Pinneberg"
"Total","Damm 80","25421","Pinneberg"
"Total","Segeberger Chaussee 240","22851","Norderstedt"
"Total","Segeberger Chaussee 240","22851","Norderstedt"
"Total","Elmshorner Str. 143-147","25421","Pinneberg"
"Total","Elmshorner Str. 143-147","25421","Pinneberg"
"Total","Grosswolder Str. 118","26810","Westoverledingen"
"Total","Grosswolder Str. 118","26810","Westoverledingen"
"Total","Bab Holmmoorweg West/A 7","25451","Quickborn"
"Total","Bab Holmmoorweg West/A 7","25451","Quickborn"
"Total","Am Lunedeich 136","27572","Bremerhaven"
"Total","Am Lunedeich 136","27572","Bremerhaven"
"Total","Friedrich-Ebert-Str. 80","26954","Nordenham"
"Total","Friedrich-Ebert-Str. 80","26954","Nordenham"
"Total","Schiffdorfer Chaussee 32","27574","Bremerhaven"
"Total","Schiffdorfer Chaussee 32","27574","Bremerhaven"
"Total","Industriestr. 4","23843","Bad Oldesloe"
"Total","Industriestr. 4","23843","Bad Oldesloe"
"Total","Wismarsche Str. 153A","23936","Grevesmuehlen"
"Total","Wismarsche Str. 153A","23936","Grevesmuehlen"
"Total","Turnstr. 3","25335","Elmshorn"
"Total","Turnstr. 3","25335","Elmshorn"
"Total","Dr.-Leber-Str. 8","23966","Wismar"
"Total","Dr.-Leber-Str. 8","23966","Wismar"
"Total","Langener Landstr. 245-247","27578","Bremerhaven"
"Total","Langener Landstr. 245-247","27578","Bremerhaven"
"Total","Zierower Landstr. 1","23968","Wismar"
"Total","Zierower Landstr. 1","23968","Wismar"
"Total","Segeberger Str. 55A","23617","Stockelsdorf"
"Total","Segeberger Str. 55A","23617","Stockelsdorf"
"Total","Friedensstr. 88","23942","Dassow"
"Total","Friedensstr. 88","23942","Dassow"
"Total","Solmitzstr. 23A","23569","Luebeck"
"Total","Solmitzstr. 23A","23569","Luebeck"
"Total","Banter Weg 121","26389","Wilhelmshaven"
"Total","Banter Weg 121","26389","Wilhelmshaven"
"Total","Boltenhagener Str. 11B","23948","Kluetz"
"Total","Boltenhagener Str. 11B","23948","Kluetz"
"Total","Moorredder 1","23570","Luebeck"
"Total","Moorredder 1","23570","Luebeck"
"Total","Nesserlander Str. 21","26721","Emden"
"Total","Nesserlander Str. 21","26721","Emden"
"Total","Adenauer Allee 10","25524","Itzehoe"
"Total","Adenauer Allee 10","25524","Itzehoe"
"Total","Kieler Str. 110","25551","Hohenlockstedt"
"Total","Kieler Str. 110","25551","Hohenlockstedt"
"Total","Olof-Palme-Allee 5","25541","Brunsbuettel"
"Total","Olof-Palme-Allee 5","25541","Brunsbuettel"
"Total","Haart 225","24539","Neumuenster"
"Total","Haart 225","24539","Neumuenster"
"Total","Wasbeker Str. 361","24537","Neumuenster"
"Total","Wasbeker Str. 361","24537","Neumuenster"
"Total","Kieler Str. 387-391","24536","Neumuenster"
"Total","Kieler Str. 387-391","24536","Neumuenster"
"Total","Luetjenburger Str. 61","24306","Ploen"
"Total","Luetjenburger Str. 61","24306","Ploen"
"Total","Edisonstr. 44","24145","Kiel"
"Total","Edisonstr. 44","24145","Kiel"
"Total","Meldorfer Str. 143","25746","Heide"
"Total","Meldorfer Str. 143","25746","Heide"
"Total","Busch Johannsen Str. 2","25899","Niebuell"
"Total","Busch Johannsen Str. 2","25899","Niebuell"
"Total","Rhoenhof 5","36124","Eichenzell"
"Total","Rhoenhof 5","36124","Eichenzell"
"Total","Borscher Str. 21","36419","Geisa"
"Total","Borscher Str. 21","36419","Geisa"
"Total","August-Bebel-Str. 92","36433","Bad Salzungen"
"Total","August-Bebel-Str. 92","36433","Bad Salzungen"
"Total","Hessenstr. 79","36358","Herbstein"
"Total","Hessenstr. 79","36358","Herbstein"
"Total","An Der B 62 Nr. 2","36469","Tiefenort"
"","Haembacher Kreuz 2","36469","Tiefenort"
"Total","An Der B 62 Nr. 2","36469","Tiefenort"
"","Haembacher Kreuz 2","36469","Tiefenort"
"Total","Huenfelder Str. 4","36282","Hauneck"
"Total","Huenfelder Str. 4","36282","Hauneck"
"Total","Carl-Benz-Str. 3","36251","Bad Hersfeld"
"Total","Carl-Benz-Str. 3","36251","Bad Hersfeld"
"Total","Griedeler Str. 72","35510","Butzbach"
"Total","Griedeler Str. 72","35510","Butzbach"
"Total","Zum Doenges 2","36208","Wildeck-Obersuhl"
"Total","Zum Doenges 2","36208","Wildeck-Obersuhl"
"Total","Homberger Str. 5","36251","Bad Hersfeld"
"Total","Homberger Str. 5","36251","Bad Hersfeld"
"Total","Autohof Pfefferhoehe 18","36304","Alsfeld"
"Total","Autohof Pfefferhoehe 18","36304","Alsfeld"
"Total","An Der B 49","35447","Reiskirchen"
"Total","An Der B 49","35447","Reiskirchen"
"Total","Frankfurter Str. 2","35440","Linden-Großenlinden"
"Total","Frankfurter Str. 2","35440","Linden-Großenlinden"
"Total","Nuernberger Str. 67","36199","Rotenburg-Lispenhausen"
"Total","Nuernberger Str. 67","36199","Rotenburg-Lispenhausen"
"Total","Weilstr. 112","35789","Weilmuenster"
"Total","Weilstr. 112","35789","Weilmuenster"
"Total","Braunfelser Str. 70","35578","Wetzlar"
"Total","Braunfelser Str. 70","35578","Wetzlar"
"Total","Mittelbiel 2","35606","Solms"
"Total","Mittelbiel 2","35606","Solms"
"Total","Niederrheinische Str. 39","35274","Kirchhain"
"Total","Niederrheinische Str. 39","35274","Kirchhain"
"Total","Nuernberger Str. 16","34212","Melsungen"
"Total","Nuernberger Str. 16","34212","Melsungen"
"Total","Erlenwiese 21","35794","Mengerskirchen - Waldernbach"
"Total","Erlenwiese 21","35794","Mengerskirchen - Waldernbach"
"Total","An Der B 255","35756","Mittenaar"
"Total","An Der B 255","35756","Mittenaar"
"Total","Kasseler Str. 49-51","37247","Grossalmerode"
"Total","Kasseler Str. 49-51","37247","Grossalmerode"
"Total","Dingelstaedter Str. 33","37308","Heiligenstadt"
"Total","Dingelstaedter Str. 33","37308","Heiligenstadt"
"Total","Bundesstr. 80","06179","Langenbogen"
"Total","Bundesstr. 80","06179","Langenbogen"
"Total","Am Fieseler Werk 7","34253","Lohfelden"
"Total","Am Fieseler Werk 7","34253","Lohfelden"
"Total","Frankfurter Str. 241","34134","Kassel"
"Total","Frankfurter Str. 241","34134","Kassel"
"Total","Leipziger Str. 22","34125","Kassel"
"Total","Leipziger Str. 22","34125","Kassel"
"Total","Autohof Bab 7 / As Lutterberg 7","34355","Staufenberg"
"Total","Autohof Bab 7 / As Lutterberg 7","34355","Staufenberg"
"Total","Wolfhager Str. 276","34128","Kassel"
"Total","Wolfhager Str. 276","34128","Kassel"
"Total","Nordhaeuser Str. 19","38899","Oberharz Am Brocken"
"Total","Nordhaeuser Str. 19","38899","Oberharz Am Brocken"
"Total","Arolser Landstr. 39","34497","Korbach"
"Total","Arolser Landstr. 39","34497","Korbach"
"Total","Lauenfoerderstr. 3","37176","Noerten-Hardenberg"
"Total","Lauenfoerderstr. 3","37176","Noerten-Hardenberg"
"Total","Herzberger Landstr. 8","37520","Osterode"
"Total","Herzberger Landstr. 8","37520","Osterode"
"Total","Waldstr. 20","37520","Osterode am Harz"
"Total","Waldstr. 20","37520","Osterode am Harz"
"Total","Paderborner Tor 164","34414","Warburg"
"Total","Paderborner Tor 164","34414","Warburg"
"Total","Hecklinger Str. 50","39418","Staßfurt"
"Total","Hecklinger Str. 50","39418","Staßfurt"
"Total","Am Anger","38855","Wernigerode"
"Total","Am Anger","38855","Wernigerode"
"Total","Am Schreiberteich 3","38855","Wernigerode"
"Total","Am Schreiberteich 3","38855","Wernigerode"
"Total","Bab Biggenkopf Sued","34474","Diemelstadt"
"Total","Bab Biggenkopf Sued","34474","Diemelstadt"
"Total","Friedensplatz 1","39240","Calbe/Saale"
"Total","Friedensplatz 1","39240","Calbe/Saale"
"Total","Magdeburger Str. 39-45","38820","Halberstadt"
"Total","Magdeburger Str. 39-45","38820","Halberstadt"
"Total","Apfelweg 2","38871","Ilsenburg"
"Total","Apfelweg 2","38871","Ilsenburg"
"Total","Halberstaedter Str. 21b","39435","Egeln"
"Total","Halberstaedter Str. 21b","39435","Egeln"
"Total","Magdeburger Str. 84","39261","Zerbst"
"Total","Magdeburger Str. 84","39261","Zerbst"
"Total","Calbesche Str. 91","39218","Schoenebeck"
"Total","Calbesche Str. 91","39218","Schoenebeck"
"Total","Braunschweiger Str. 36a","38723","Seesen"
"Total","Braunschweiger Str. 36a","38723","Seesen"
"Total","Anderlebener Str. 53","39387","Oschersleben"
"Total","Anderlebener Str. 53","39387","Oschersleben"
"Total","Fuerstenberger Str. 1-3","33142","Bueren"
"Total","Fuerstenberger Str. 1-3","33142","Bueren"
"Total","Magdeburger Str. 28","39245","Gommern"
"Total","Magdeburger Str. 28","39245","Gommern"
"Total","Hermann-Hesse-Str. 1","39118","Magdeburg"
"Total","Hermann-Hesse-Str. 1","39118","Magdeburg"
"Total","Wanzlebener Allee 12b","39164","Wanzleben-Boerde"
"Total","Wanzlebener Allee 12b","39164","Wanzleben-Boerde"
"Total","Walter-Althoffstr. 2","31167","Bockenem"
"Total","Walter-Althoffstr. 2","31167","Bockenem"
"Total","Albert-Vater-Str. 30","39108","Magdeburg"
"Total","Albert-Vater-Str. 30","39108","Magdeburg"
"Total","Friedensstr. 1","39393","Voelpke"
"Total","Friedensstr. 1","39393","Voelpke"
"Total","Barleber Ch. 3","39126","Magdeburg"
"Total","Barleber Ch. 3","39126","Magdeburg"
"Total","Bab Boerde Sued / A 2","39343","Gross Santersleben"
"Total","Bab Boerde Sued / A 2","39343","Gross Santersleben"
"","BAB BOERDE SUED / A2","39343","GROSS SANTERSLEBEN"
"","BAB BOERDE SUED / A2","39343","GROSS SANTERSLEBEN"
"Total","Von Ketteler Str. 13","33106","Paderborn"
"Total","Von Ketteler Str. 13","33106","Paderborn"
"Total","Paderborner Str. 78","33189","Schlangen"
"Total","Paderborner Str. 78","33189","Schlangen"
"Total","Glindenberger Weg 3","39126","Magdeburg"
"Total","Glindenberger Weg 3","39126","Magdeburg"
"Total","Hamelner Str. 28","32805","Horn-Bad Meinberg"
"Total","Hamelner Str. 28","32805","Horn-Bad Meinberg"
"Total","Colbitzer Straße","39326","Wolmirstedt"
"Total","Colbitzer Straße","39326","Wolmirstedt"
"Total","Berliner Ch. 103","39288","Burg"
"Total","Berliner Ch. 103","39288","Burg"
"Total","Gerickestr. 108","39340","Haldensleben"
"Total","Gerickestr. 108","39340","Haldensleben"
"Total","Berliner Str. 2","31135","Hildesheim"
"Total","Berliner Str. 2","31135","Hildesheim"
"Total","Bueckebergstr. 1","31137","Hildesheim"
"Total","Bueckebergstr. 1","31137","Hildesheim"
"Total","Lerchenkamp 36","31137","Hildesheim"
"Total","Lerchenkamp 36","31137","Hildesheim"
"Total","Muenchenstr. 15","38120","Braunschweig"
"Total","Muenchenstr. 15","38120","Braunschweig"
"Total","Berliner Str. 54A","38104","Braunschweig"
"Total","Berliner Str. 54A","38104","Braunschweig"
"Total","Celler Str. 65","38114","Braunschweig"
"Total","Celler Str. 65","38114","Braunschweig"
"Total","Lange Str. 147","33397","Rietberg"
"Total","Lange Str. 147","33397","Rietberg"
"Total","Stukenbroker Weg 18","33813","Oerlinghausen"
"Total","Stukenbroker Weg 18","33813","Oerlinghausen"
"Total","Lemgoer Str. 80","32791","Lage"
"Total","Lemgoer Str. 80","32791","Lage"
"Total","Entruper Weg 48","32657","Lemgo"
"Total","Entruper Weg 48","32657","Lemgo"
"Total","Ruhmrischkamp 3","38179","Schwuelper"
"Total","Ruhmrischkamp 3","38179","Schwuelper"
"Total","Berliner Ch.","39307","Genthin"
"Total","Berliner Ch.","39307","Genthin"
"Total","Senner Str. 8","33335","Guetersloh"
"Total","Senner Str. 8","33335","Guetersloh"
"Total","Am Legefeld 4","39307","Genthin"
"Total","Am Legefeld 4","39307","Genthin"
"Total","Clarholzer Str. 28","33442","Herzebrock"
"Total","Clarholzer Str. 28","33442","Herzebrock"
"Total","Wuelferode Ost","30539","Hannover"
"Total","Wuelferode Ost","30539","Hannover"
"Total","Artur-Ladebeck-Str. 179","33647","Bielefeld"
"Total","Artur-Ladebeck-Str. 179","33647","Bielefeld"
"Total","Degerser Str. 21","30974","Wennigsen"
"Total","Degerser Str. 21","30974","Wennigsen"
"Total","Herforder Str. 301","33609","Bielefeld"
"Total","Herforder Str. 301","33609","Bielefeld"
"Total","Bielefelder Str. 81","33803","Steinhagen"
"Total","Bielefelder Str. 81","33803","Steinhagen"
"Total","Braker Str. 79","33729","Bielefeld-Brake"
"Total","Braker Str. 79","33729","Bielefeld-Brake"
"Total","Autohof Strassburger Str. 4","31275","Lehrte"
"Total","Autohof Strassburger Str. 4","31275","Lehrte"
"Total","Ahmser Str. 95","32052","Herford"
"Total","Ahmser Str. 95","32052","Herford"
"Total","Calberlaher Damm 54","38518","Gifhorn"
"Total","Calberlaher Damm 54","38518","Gifhorn"
"Total","Braunschweiger Str. 137","38518","Gifhorn"
"Total","Braunschweiger Str. 45-47","38518","Gifhorn"
"Total","Braunschweiger Str. 45-47","38518","Gifhorn"
"Total","Braunschweiger Str. 137","38518","Gifhorn"
"Total","Vor Dem Salzwedeler Tor 17","39638","Gardelegen"
"Total","Vor Dem Salzwedeler Tor 17","39638","Gardelegen"
"Total","Vilsendorfer Str. 87","33739","Bielefeld"
"Total","Vilsendorfer Str. 87","33739","Bielefeld"
"Total","Vahrenwalder Str. 284","30179","Hannover"
"Total","Vahrenwalder Str. 284","30179","Hannover"
"Total","Autohof Kronskamp 3","30890","Barsinghausen"
"Total","Autohof Kronskamp 3","30890","Barsinghausen"
"Total","Harenberger Meile 39","30926","Seelze"
"Total","Harenberger Meile 39","30926","Seelze"
"Total","Sutelstr. 23","30659","Hannover"
"Total","Sutelstr. 23","30659","Hannover"
"Total","Hannoversche Str. 29","30916","Isernhagen"
"Total","Hannoversche Str. 29","30916","Isernhagen"
"Total","Dahlener Str. 16","39576","Stendal"
"Total","Dahlener Str. 16","39576","Stendal"
"Total","Portastr. 44","32457","Porta Westfalica"
"Total","Portastr. 44","32457","Porta Westfalica"
"Total","Dehmer Str. 52","32549","Bad Oeynhausen"
