"nameCompany","streetAddress","postalCode","addressLocality"
"ALDI SÜD","Allensteiner Str. 13","56566","Neuwied"
"ALDI SÜD","Stierweg","56575","Weißenthurm"
"ALDI SÜD","Alte Hütte 16","57562","Herdorf"
"ALDI SÜD","Aubachstr. 77","56567","Neuwied"
"ALDI SÜD","Koblenzer Str. 62","56626","Andernach"
"ALDI SÜD","Büng 12","56567","Neuwied"
"ALDI SÜD","Eiserfelder Str. 452","57080","Siegen"
"ALDI SÜD","Westerwaldstr. 97","56579","Rengsdorf"
"ALDI SÜD","Gottlieb-Daimler-Str. 10","54516","Wittlich"
"ALDI SÜD","Koblenzer Straße","56759","Kaisersesch"
"ALDI SÜD","Bahnstr. 57","56743","Mendig"
"ALDI SÜD","Hausener Straße","56727","Mayen"
"ALDI SÜD","Über dem Stellweg 5","56587","Oberhonnefeld-Gierend"
"ALDI SÜD","Römerstr. 59","54516","Wittlich"
"ALDI SÜD","Polcher Str. 81","56727","Mayen"
"ALDI SÜD","Wilhelmstr. 62","57518","Betzdorf"
"ALDI SÜD","Kohlenstr. 64","54296","Trier"
"ALDI SÜD","In den Schlimmfuhren 10","54338","Schweich"
"ALDI SÜD","Im Rußloch 1","57548","Kirchen"
"ALDI SÜD","Kölner Str. 30a","57610","Altenkirchen"
"ALDI SÜD","Zurmaiener Str. 174 a","54292","Trier"
"ALDI SÜD","Ehranger Str. 98","54293","Trier"
"ALDI SÜD","Castelnauplatz 3","54294","Trier"
"ALDI SÜD","Wisportstr. 8","54295","Trier"
"ALDI SÜD","Paulinstr. 90-92","54292","Trier"
"ALDI SÜD","Am Leukbach 12","54439","Saarburg"
"ALDI SÜD","Nagelstr. 25-27","54290","Trier"
"ALDI SÜD","Martha-Brach-Str. 4","54294","Trier"
"ALDI SÜD","Güterbahnhof 4","57537","Wissen"
"ALDI SÜD","In der Au 1a","53547","Roßbach"
"ALDI SÜD","Konzerbrück 27 (B51)","54329","Konz"
"ALDI SÜD","Thalhauser Str. 1","57577","Hamm"
"ALDI SÜD","Sprudelstr. 10","53557","Bad Hönningen"
"ALDI SÜD","Weibeweg 3","57258","Freudenberg"
