X,Y,OBJECTID,EVA_NR,DS100,IFOPT,NAME,VERKEHR,LAENGE,BREITE,STATUS
7.215083000079019,50.648539999861093,6591,8070770,,de:05382:56112,Bad Honnef Am Spitzenbach,nur DPN,7.215083,50.64854,derzeit n. a.
7.13221499974714,50.730477999955099,6592,8070771,,de:05314:65515,Bonn-Limperich Nord,nur DPN,7.132215,50.730478,derzeit n. a.
7.146810000033457,50.72561799984075,6593,8070772,,de:05314:68717,"Bonn-Ramersdorf, Schießbergweg",nur DPN,7.14681,50.725618,derzeit n. a.
11.494502000338983,50.323404000029974,6594,8070804,NMAU,de:09476:16152,Mauthaus,nur DPN,11.494502,50.323404,derzeit n. a.
11.516934000181999,50.357181999832996,6595,8070805,NDW,de:09476:16154,Dürrenwaid Bahnhof,nur DPN,11.516934,50.357182,derzeit n. a.
13.440826000350407,48.655402999826329,6596,8070806,NFHA,de:09275:4680,Fischhaus,nur DPN,13.440826,48.655403,derzeit n. a.
13.453011000392477,48.689385000276786,6597,8070807,NKCK,de:09275:4954,Kalteneck,nur DPN,13.453011,48.689385,derzeit n. a.
13.469922000313401,48.71843099970615,6598,8070809,NFUE,de:09272:4793,Fürsteneck,nur DPN,13.469922,48.718431,derzeit n. a.
13.526134000165436,48.737053000257362,6599,8070810,NRBH,de:09272:4983,Röhrnbach,nur DPN,13.526134,48.737053,derzeit n. a.
12.142662999691657,48.831850999785331,6600,8070811,MSLG,de:09375:863,Schierling,nur DPN,12.142663,48.831851,derzeit n. a.
12.053476999744571,48.821058000164655,6601,8070812,MLQU,de:09273:80588,Langquaid(b Eggmühl),nur DPN,12.053477,48.821058,derzeit n. a.
7.158775999792407,50.683932999752038,6602,8071082,,de:05314:66101,Bonn-Bad Godesberg Bahnhof,nur DPN,7.158776,50.683933,derzeit n. a.
7.127117000322657,50.738511999981753,6603,8071083,,de:05314:65101,Bonn-Beuel Bahnhof,nur DPN,7.127117,50.738512,derzeit n. a.
7.209804999831136,50.657447000251487,6604,8075074,,de:05382:56201,Rhöndorf Bahnhof,nur DPN,7.209805,50.657447,derzeit n. a.
10.208318999682913,54.325961000105998,6605,8079607,AOPD,de:01002:71352,Oppendorf Bahnhof,RV,10.208319,54.325961,derzeit n. a.
8.672219999575603,48.914427000040469,2001,8003094,TIP,de:08236:1790,Ispringen,RV,8.67222,48.914427,
8.438523999759079,51.939976000046087,2002,8003096,EIAV,de:05754:5727,Isselhorst-Avenwedde,RV,8.438524,51.939976,
7.542942999616545,47.660889000214546,2003,8003098,RIT,de:08336:6632,Istein,RV,7.542943,47.660889,
12.637997999942423,48.884908999809845,2004,8003100,NIL,de:09263:99001,Ittling,RV,12.637998,48.884909,
8.934580000433288,49.187119000092309,2005,8003101,RITL,de:08125:668,Ittlingen,RV,8.93458,49.187119,
9.510286999659632,53.923872999760214,2006,8003102,AIZ,de:01061:46671,Itzehoe,FV,9.510287,53.923873,
10.136299999749754,48.73068099998121,2007,8003103,TIT,de:08135:1417,Itzelberg,RV,10.1363,48.730681,
6.769161999666044,50.583033999889352,2008,8003104,KIV,de:05366:73201,Bad Münstereifel-Iversheim,RV,6.769162,50.583034,
7.004969999800949,49.265758000155621,2009,8003108,SJF,de:10041:8003108,Jägersfreude,RV,7.00497,49.265758,
10.098819000058972,49.03123900026165,2010,8003111,TJZ,de:08136:4609,Jagstzell,RV,10.098819,49.031239,
8.962896000421607,54.212081000032761,2011,8003115,AJHH,de:01051:46859,Jarrenwisch,nur DPN,8.962896,54.212081,
12.366819999711883,48.171427999772611,2012,8003122,MJEB,de:09183:6060,Jettenbach,RV,12.36682,48.171428,
10.445473000405254,48.399126000113554,2013,8003123,MJET,de:09774:2748,Jettingen,RV,10.445473,48.399126,
7.892979999627282,53.568715000209629,2014,8003124,HJ,de:03455:47071,Jever,nur DPN,7.89298,53.568715,
8.272271999609634,49.092289000089117,2015,8003125,RJO,de:07334:35004,Jockgrim Bf,RV,8.272272,49.092289,
8.575223999835979,49.028180000052799,2016,8003127,"RJL,RJLB",de:08215:1531,Jöhlingen,RV,8.575224,49.02818,
9.604177999569156,50.232506000218592,2017,8003129,NJS,de:06435:11317,Jossa,RV,9.604178,50.232506,
6.500922999584265,51.097112999745889,2018,8003130,KJUC,de:05162:23812,Jüchen,RV,6.500923,51.097113,
8.878956999861904,50.025983999848592,2019,8003131,FJUE,de:06438:4642,Rodgau-Jügesheim,RV,8.878957,50.025984,
6.58093899980601,50.34476900005172,2020,8003135,KJU,de:07233:30431,Jünkerath,RV,6.580939,50.344769,
12.958025000121191,48.250895000199499,2021,8003136,MJUL,de:09277:10620,Julbach,RV,12.958025,48.250895,
9.993882999932156,53.552193999789488,2022,8003137,AJUS,de:02000:11950,Hamburg Jungfernstieg,RV,9.993883,53.552194,
6.607273999895473,51.222551000249375,2023,8003141,KKAA,de:05162:20625,Kaarster Bahnhof,nur DPN,6.607274,51.222551,
9.005467999864189,50.076869999771397,2024,8003143,"FKLM,FKLP",de:09671:1055,Kahl(Main),RV,9.005468,50.07687,
9.07748199977447,49.539338000266461,2025,8003144,FKAI,de:06437:11448,Hesseneck Kailbach,nur DPN,9.077482,49.539338,
11.116722999551978,47.482980999767975,2026,8003146,MKAI,de:09180:10104,Kainzenbad,RV,11.116723,47.482981,
7.129572999699309,50.232102000067052,2027,8003148,SKAI,de:07135:11071,Kaisersesch,RV,7.129573,50.232102,
7.751248000248111,49.434713999761364,2028,8003150,SKLP,de:07312:8020,Kaiserslautern Pfaffwerk,RV,7.751248,49.434714,
7.749812000147305,49.447534999776892,2029,8003151,SKLW,de:07312:8021,Kaiserslautern West,RV,7.749812,49.447535,
11.13999299999433,49.55844200021027,2030,8003154,NKAL,de:09572:6560,Kalchreuth,RV,11.139993,49.558442,
6.557282999574296,50.538492999865213,2031,8003158,KKAL,de:05366:77101,Kall,RV,6.557283,50.538493,
6.910222999748781,50.875671000034771,2032,8003160,KKAS,de:05362:83901,Hürth-Kalscheuren,RV,6.910223,50.875671,
9.736341999738029,52.480085000195523,2033,8003165,HKAW,de:03241:6300,Langenhagen-Kaltenweide,RV,9.736342,52.480085,
7.672364000353558,51.425059000217253,2034,8003166,EKAL,de:05962:748,Kalthof(Kr Iserlohn),RV,7.672364,51.425059,
7.661000000294021,51.585223999966033,2035,8003168,EKAM,de:05978:11186,Kamen,RV,7.661,51.585224,
7.613055999993914,51.56737900020422,2036,8003169,EKME,de:05978:11188,Kamen-Methler,RV,7.613056,51.567379,
7.618251000401111,50.227987999765659,2037,8003170,FKMP,de:07141:11073,Kamp-Bornhofen,nur DPN,7.618251,50.227988,
8.198024999905433,49.079139999869341,2038,8003172,RKD,de:07334:32490,Kandel,RV,8.198025,49.07914,
6.573666000313905,49.669358999750571,2039,8003173,SKAZ,de:07235:10413,Kanzem,RV,6.573666,49.669359,
6.621060999719688,51.12979499995879,2040,8003174,KKAW,de:05162:20013,Kapellen-Wevelinghoven,RV,6.621061,51.129795,
8.030754000305011,49.10562099978106,2041,8003175,RKPD,de:07337:5654,Kapellen-Drusweiler,RV,8.030754,49.105621,
7.299635000208792,50.179835999853942,2042,8003179,STK,de:07135:11159,Treis-Karden,RV,7.299635,50.179836,
8.547871999945379,49.144483999753724,2043,8003181,RKF,de:08215:32592,Karlsdorf,RV,8.547872,49.144484,
9.445710000171287,51.646270000243661,2044,8003182,HKRF,de:06633:203050,Bad Karlshafen,nur DPN,9.44571,51.64627,
8.362950999558954,49.00215900014696,2045,8003183,"RKW,RKWU",de:08212:6005,Karlsruhe West,RV,8.362951,49.002159,
8.462821999873229,49.002327999817823,2046,8003184,"RKDU,RKDUA",de:08212:801,Karlsruhe-Durlach,FV,8.462822,49.002328,
8.453644999576873,49.025938000185334,2047,8003185,RKHA,de:08212:3102,Karlsruhe-Hagsfeld,RV,8.453645,49.025938,
8.341170999644094,49.02669499971811,2048,8003186,RKIN,de:08212:32586,Karlsruhe-Knielingen,RV,8.341171,49.026695,
8.351126000265284,49.014557000048711,2049,8003187,RKMG,de:08212:32587,Karlsruhe-Mühlburg,RV,8.351126,49.014557,
9.768148000419204,49.96289899976297,2050,8003189,NKA,de:09677:29018,Karlstadt(Main),RV,9.768148,49.962899,
13.187394000267053,48.407989999726887,2051,8003191,MKH,de:09275:4137,Karpfham,RV,13.187394,48.40799,
9.452250000442689,51.332178000115157,2052,8003196,FKH,de:06611:200274,Kassel-Harleshausen,RV,9.45225,51.332178,
9.462868999789299,51.338917999825611,2053,8003197,FKJK,de:06611:200291,Kassel-Jungfernkopf,RV,9.462869,51.338918,
9.452204000411951,51.324561000182392,2054,8003198,FKKD,de:06611:209755,Kassel-Kirchditmold,RV,9.452204,51.324561,
9.454027999951926,51.276348000156844,2055,8003199,FKOZ,de:06611:200225,Kassel-Oberzwehren,RV,9.454028,51.276348,
9.44689799967664,51.313114000222363,2056,8003200,FKW,de:06611:200007,Kassel-Wilhelmshöhe,FV,9.446898,51.313114,
12.712855999566887,48.192326999933776,2057,8003205,MKAT,de:09171:10003,Kastl(Oberbay),RV,12.712856,48.192327,
8.83048899968016,54.334163000153346,2058,8003207,AKAD,de:01054:48515,Katharinenheerd,RV,8.830489,54.334163,
8.872281000046398,54.326029999936445,2059,8003208,AKTO,de:01054:48530,Kating,RV,8.872281,54.32603,
10.099739999600629,51.686157999756432,2060,8003209,HKAT,de:03155:48531,Katlenburg,RV,10.09974,51.686158,
7.439210999786916,50.254326999880625,2061,8003211,SKTS,,Kattenes,RV,7.439211,50.254327,
7.860280999891809,52.113273000258502,2062,8003212,EKV,de:05566:13198,Kattenvenne,nur DPN,7.860281,52.113273,
8.343189000251163,50.615947000031035,2063,8003213,FKFT,de:06532:11010,Katzenfurt,RV,8.343189,50.615947,
11.042542999794927,49.355371999954542,2064,8003214,NKG,de:09564:1810,Katzwang,RV,11.042543,49.355372,
7.700934999711649,49.500082000290107,2065,8003215,SKW,de:07335:8023,Katzweiler,RV,7.700935,49.500082,
7.768196999803854,50.083635000250695,2066,8003216,FKAU,de:07141:11353,Kaub,nur DPN,7.768197,50.083635,
7.806556000276894,48.57665799970497,2067,8003218,RKL,de:08317:15011,Kehl,nur DPN,7.806556,48.576658,
9.54818400017534,47.6830310002657,2068,8003220,TKEH,de:08435:32007,Kehlen,RV,9.548184,47.683031,
8.368968999598524,54.888814000045961,2069,8003222,AKI,de:01054:48669,Keitum,FV,8.368969,54.888814,
10.124616000023101,48.120285999889667,2070,8003227,MKMZ,de:09775:4441,Kellmünz,RV,10.124616,48.120286,
8.529478999892916,50.062489999723311,2071,8003228,FKCH,de:06433:2901,Kelsterbach,RV,8.529479,50.06249,
11.862262000032356,49.843906000270394,2072,8003229,NKNN,de:09377:7651,Kemnath-Neustadt,nur DPN,11.862262,49.843906,
10.33205000044339,47.731293000112714,2073,8003230,MKPO,de:09763:688,Kempten(Allgäu)Ost,RV,10.33205,47.731293,
7.733013000379398,49.440998000122875,2074,8003232,SKEN,de:07312:8127,Kennelgarten,RV,7.733013,49.440998,
7.764094000439191,48.194450999731139,2075,8003233,RKN,de:08316:6518,Kenzingen,RV,7.764094,48.194451,
8.135882000052458,50.401962000223158,2076,8003235,FKB,de:06533:11111,Kerkerbach,nur DPN,8.135882,50.401962,
11.059544000127515,49.684987000087595,2077,8003238,NKCH,de:09474:9100,Kersbach,RV,11.059544,49.684987,
7.648977999560248,50.187064999744912,2078,8003241,FKES,de:07141:11355,Kestert,nur DPN,7.648978,50.187065,
6.939144999634487,51.356608000242453,2079,8003245,EKGS,de:05113:9385,Kettwig Stausee,RV,6.939145,51.356608,
6.252227000323783,51.581007999932957,2080,8003247,KKEV,de:05154:36115,Kevelaer,nur DPN,6.252227,51.581008,
8.973744999921998,48.479369000134213,2081,8003248,TKBI,de:08416:2503,Kiebingen,RV,8.973745,48.479369,
12.190473000097464,47.609907000181103,2082,8003249,MKI,de:09187:43675,Kiefersfelden,nur DPN,12.190473,47.609907,
10.156964999954157,54.30720500003757,2083,8003251,AKSL,de:01002:49232,Kiel Schulen am Langsee,RV,10.156965,54.307205,
6.888375000061834,50.838197000066664,2084,8003252,KKIE,de:05362:84501,Brühl-Kierberg,RV,6.888375,50.838197,
10.070211999817536,54.310040000081266,2085,8003253,AKRU,de:01002:49327,Kiel-Russee,RV,10.070212,54.31004,
8.840420000011932,50.201787000053471,2086,8003255,FKIL,de:06435:4542,Schöneck-Kilianstädten,RV,8.84042,50.201787,
11.377500999820699,48.992694000135103,2087,8003256,MKIG,de:09176:8840,Kinding(Altmühltal),RV,11.377501,48.992694,
7.612835999885889,49.419371000029173,2088,8003257,SKIB,de:07335:8124,Kindsbach,RV,7.612836,49.419371,
8.66686900043112,50.473372999758212,2089,8003262,FKGS,de:06440:11132,Kirch Göns,RV,8.666869,50.473373,
12.831516999593648,47.953415000192045,2090,8003263,MKAG,de:09189:90005,Kirchanschöring,RV,12.831517,47.953415,
9.329055999982641,48.939160999847914,2091,8003266,TKIM,de:08119:7502,Kirchberg(Murr),RV,9.329056,48.939161,
9.491936000338292,52.289851999913267,2092,8003267,HKDF,de:03241:5688,Kirchdorf(Deister),RV,9.491936,52.289852,
11.141640999807242,49.735443999834132,2093,8003268,NKIR,de:09474:9640,Kirchehrenbach,nur DPN,11.141641,49.735444,
11.985965000305439,50.16549600019502,2094,8003270,NKO,de:09479:9643,Kirchenlamitz Ost,RV,11.985965,50.165496,
9.139479999862489,48.528749000228203,2095,8003272,TKI,de:08416:2002,Kirchentellinsfurt,RV,9.13948,48.528749,
8.475232999871105,53.305655000190235,2096,8003276,HKHW,de:03461:49570,Kirchhammelwarden,nur DPN,8.475233,53.305655,
9.150903000371558,49.037645999965221,2097,8003278,TKM,de:08118:5723,Kirchheim(Neckar),RV,9.150903,49.037646,
9.443926999740841,48.644258000251426,2098,8003280,TKT,de:08116:4211,Kirchheim(Teck),RV,9.443927,48.644258,
9.416291000168137,48.657763999814982,2099,8003282,TKTO,de:08116:4345,Kirchheim(Teck)-Ötlingen,RV,9.416291,48.657764,
9.451787999587026,48.64026100010669,2100,8003283,TKTS,de:08116:5777,Kirchheim(Teck)Süd,RV,9.451788,48.640261,
9.857712999584672,49.656749000274459,2101,8003284,TKU,de:09679:5010,Kirchheim(Unterfr),RV,9.857713,49.656749,
8.181452000093332,49.537162999884799,2102,8003285,RKH,de:07332:1685,Kirchheim(Weinstr),RV,8.181452,49.537163,
9.119782999953713,52.307875000134182,2103,8003286,HKHN,de:03257:189,Kirchhorsten,RV,9.119783,52.307875,
8.078102999680059,51.08606799993867,2104,8003287,EKHU,de:05966:10546,Kirchhundem,nur DPN,8.078103,51.086068,
8.643778000088936,52.196755000082931,2105,8003288,HKLG,de:05758:1695,Kirchlengern,nur DPN,8.643778,52.196755,
8.355683999914628,48.623055000073158,2106,8003289,RKBV,de:08216:32187,Kirschbaumwasen,RV,8.355684,48.623055,
11.887254999732358,48.070899999734088,2107,8003290,"MKO,MKO H",de:09175:4040,Kirchseeon,RV,11.887255,48.0709,
8.84723599956955,52.983764999866942,2108,8003292,HKI,de:03251:49817,Kirchweyhe,RV,8.847236,52.983765,
7.959132000031906,47.967935999960538,2109,8003293,RKZ,de:08315:6519,Kirchzarten,RV,7.959132,47.967936,
7.226601000124301,49.286244999827247,2110,8003294,SKI,de:10045:8003294,Kirkel,RV,7.226601,49.286245,
7.464589000349707,49.785768999747269,2111,8003295,SKR,de:07133:30574,Kirn,nur DPN,7.464589,49.785769,
7.43547699959488,49.762323999910855,2112,8003298,SKRS,de:07133:30680,Kirnsulzbach,nur DPN,7.435477,49.762324,
10.959553000162641,48.300921999912177,2113,8003299,MKIS,de:09771:1000,Kissing,RV,10.959553,48.300922,
11.238588999866293,47.483032000135836,2114,8003302,MKLA,de:09180:42871,Klais,RV,11.238589,47.483032,
8.676454000258154,54.861996999828627,2115,8003303,AKX,de:01054:49993,Klanxbüll,FV,8.676454,54.861997,
9.928922000304254,53.366207000148492,2116,8003309,AKC,de:03353:8003309,Klecken,nur DPN,9.928922,53.366207,
7.002095000124629,50.99006999977118,2117,8003310,KKSH,de:05315:19801,Köln-Stammheim,RV,7.002095,50.99007,
8.934288000355236,50.100734000286785,2118,8003311,FKAH,de:06435:8560,Hanau Klein-Auheim,nur DPN,8.934288,50.100734,
9.861122000086716,53.558168999984311,2119,8003312,AFB,de:02000:80956,Hamburg Klein Flottbek,RV,9.861122,53.558169,
8.516739999831973,49.9198490001952,2120,8003313,FKGE,de:06433:11257,Klein Gerau,RV,8.51674,49.919849,
9.072252000105493,50.002644999858042,2121,8003314,FKO,de:09671:99136,Kleinostheim,RV,9.072252,50.002645,
8.938635000117376,49.894367000249368,2122,8003315,FKLU,de:06432:8123,Groß-Umstadt Klein-Umstadt,nur DPN,8.938635,49.894367,
8.207096999721488,49.939618999920654,2123,8003316,FKWO,de:07339:8009,Klein Winternheim-Ober Olm,nur DPN,8.207097,49.939619,
11.275477999903352,48.354044999977546,2124,8003317,MKHN,de:09174:6930,Kleinberghofen,RV,11.275478,48.354045,
6.99673400003606,50.93585699998826,2125,8003320,KKTR,de:05315:18001,Köln Trimbornstr,RV,6.996734,50.935857,
6.551971999714472,51.195661999766386,2126,8003321,KKLE,de:05162:23712,Kleinenbroich,RV,6.551972,51.195662,
8.476006000173095,53.444735999855332,2127,8003323,HKSI,de:03461:50380,Kleinensiel,nur DPN,8.476006,53.444736,
9.2074759998986,49.721423000077507,2128,8003324,NKLH,de:09676:1820,Kleinheubach,RV,9.207476,49.721423,
7.524661999717063,47.686129000077194,2129,8003325,RKES,de:08336:6633,Kleinkems,RV,7.524662,47.686129,
10.288497000286352,48.411659000023633,2130,8003326,MKKZ,de:09774:2720,Kleinkötz,RV,10.288497,48.411659,
9.687703999676971,50.06299100028594,2131,8003329,NKGM,de:09677:75208,Kleingemünden,nur DPN,9.687704,50.062991,
7.119301999608911,50.87890099972067,2132,8003330,KFKB,de:05315:17551,Köln/Bonn Flughafen,FV,7.119302,50.878901,
8.554900000113404,48.966745000027281,2133,8003331,RKBA,de:08215:1619,Kleinsteinbach,RV,8.5549,48.966745,
8.744535999609692,48.993444000121805,2134,8003332,TKNK,de:08236:2390,Knittlingen-Kleinvillars,RV,8.744536,48.993444,
9.16816800029477,49.874909999767162,2135,8003334,NKT,de:09676:1085,Kleinwallstadt,RV,9.168168,49.87491,
8.46577899956533,48.007365999877329,2136,8003336,RKLN,de:08326:6666,Brigachtal Klengen,RV,8.465779,48.007366,
9.176548999824616,49.781418999828027,2137,8003337,NKM,de:09676:1180,Klingenberg(Main),RV,9.176549,49.781419,
13.336179999753506,48.94469799978566,2138,8003338,NKNB,de:09272:4976,Klingenbrunn,nur DPN,13.33618,48.944698,
8.467807000218123,48.014342999921737,2139,8003339,RMBK,de:08326:6745,Brigachtal Kirchdorf,RV,8.467807,48.014343,
7.668528000054262,50.738647000050555,2140,8003340,KKLM,de:07132:90408,Kloster Marienthal,nur DPN,7.668528,50.738647,
7.589984999743205,50.357713999963345,2141,8003341,KKSM,de:07111:10138,Koblenz Stadtmitte,RV,7.589985,50.357714,
10.832630000431735,48.155392999716248,2142,8003342,MKLF,de:09772:7580,Klosterlechfeld,RV,10.83263,48.155393,
8.399007999742789,48.526627000228231,2143,8003343,RKLB,de:08237:9600,Klosterreichenbach,RV,8.399008,48.526627,
7.203262000084994,50.165328000254533,2144,8003344,SKT,,Klotten,RV,7.203262,50.165328,
9.409514999895176,47.688149000231384,2145,8003345,TKLU,de:08435:14129,Friedrichshafen-Kluftern,RV,9.409515,47.688149,
10.690267000142489,52.677811999972839,2146,8003348,HKNE,de:03151:1019,Knesebeck,nur DPN,10.690267,52.677812,
8.14826499956294,49.238170000058176,2147,8003349,RKG,de:07337:8303,Knöringen-Essingen,RV,8.148265,49.23817,
7.460749999677371,50.300718000277065,2148,8003350,SKG,de:07137:11085,Kobern-Gondorf,RV,7.46075,50.300718,
7.610202000234007,50.36174599974013,2149,8003351,KKOE,de:07111:12958,Koblenz-Ehrenbreitstein,RV,7.610202,50.361746,
7.59160699961686,50.367487000136641,2150,8003352,KKOL,de:07111:12960,Koblenz-Lützel,RV,7.591607,50.367487,
7.560646000106001,50.349463000149896,2151,8003354,SKOW,,Koblenz-Moselweiß,RV,7.560646,50.349463,
11.370987000386886,47.660649999783502,2152,8003355,MKCH,de:09173:4961,Kochel,RV,11.370987,47.66065,
11.848108999611926,50.328888000026552,2153,8003356,NKI,de:09475:10530,Köditz,nur DPN,11.848109,50.328888,
12.20874999979897,48.931716000180863,2154,8003357,NKOE,de:09375:263,Köfering,RV,12.20875,48.931716,
7.051262000090201,50.915218999847859,2155,8003358,KKFS,de:05315:18401,Köln Frankfurter Straße,RV,7.051262,50.915219,
6.941412999588484,50.968551000121728,2156,8003360,KKP,de:05315:15201,Köln Geldernstr./Parkgürtel,RV,6.941413,50.968551,
6.938059000236359,50.927299999724198,2157,8003361,KKS,de:05315:11530,Köln Süd,RV,6.938059,50.9273,
6.893240999682766,51.014251000084606,2158,8003362,KKV,de:05315:16201,Köln Volkhovener Weg,RV,6.893241,51.014251,
6.934388999618401,50.943664999967815,2159,8003363,KKW,de:05315:11701,Köln West,RV,6.934389,50.943665,
7.004327000093613,50.9534870000479,2160,8003364,KKBH,de:05315:19101,Köln-Buchforst,RV,7.004327,50.953487,
6.897824000344763,51.021126000268104,2161,8003365,KKC,de:05315:16101,Köln-Chorweiler,RV,6.897824,51.021126,
6.892772000052685,51.028126000142237,2162,8003366,KKCN,de:05315:16301,Köln-Chorweiler Nord,RV,6.892772,51.028126,
7.070123999772714,50.9814370000285,2163,8003367,KKDB,de:05315:19501,Köln-Dellbrück,RV,7.070124,50.981437,
6.975000999976872,50.940874000024458,2164,8003368,KKDZ,de:05315:11950,Köln Messe/Deutz,FV,6.975001,50.940874,
7.04123500039728,50.976269999814207,2165,8003369,KKH,de:05315:19401,Köln-Holweide,RV,7.041235,50.97627,
7.044450999657129,50.910281999863116,2166,8003370,KBP,de:05315:17203,Köln Airport-Businesspark,RV,7.044451,50.910282,
6.901556999813566,50.997735999866876,2167,8003371,KKL,de:05315:15501,Köln-Longerich,RV,6.901557,50.997736,
6.941605000107411,50.958666000247653,2168,8003372,"KKN,KKN P",de:05315:15001,Köln-Nippes,RV,6.941605,50.958666,
6.851718999653263,51.052377999925412,2169,8003373,KKWO,de:05315:16601,Köln-Worringen,RV,6.851719,51.052378,
7.802925000017021,48.137457999826708,2170,8003374,RKOE,de:08316:6668,Köndringen,RV,7.802925,48.137458,
6.88820099998458,50.948393999951833,2171,8003375,KKMT,de:05315:13501,Köln-Müngersdorf Technologiepark,RV,6.888201,50.948394,
8.608931000050069,48.962584000206903,2172,8003376,TKB,de:08236:1793,Königsbach(Baden),RV,8.608931,48.962584,
10.116135000035833,48.739517999996117,2173,8003378,TKS,de:08135:1426,Königsbronn,RV,10.116135,48.739518,
7.057172999999665,50.895557999719564,2174,8003379,KSTP,de:05315:17202,Köln Steinstraße,RV,7.057173,50.895558,
9.724668999882034,49.546021999842729,2175,8003381,TKF,de:08128:13927,Königshofen(Baden),RV,9.724669,49.546022,
10.812489000108933,52.257165999911685,2176,8003382,HKOL,de:03154:244,Königslutter,RV,10.812489,52.257166,
6.815136999762855,50.940899999745263,2177,8003383,KKWW,de:05315:13702,Köln-Weiden West,RV,6.815137,50.9409,
7.933988999645774,50.77652699992646,2178,8003385,EKSO,de:07132:90011,Königsstollen,nur DPN,7.933989,50.776527,
7.193591999869139,50.678637999756589,2179,8003386,KKOW,de:05382:56401,Königswinter,RV,7.193592,50.678638,
9.513137000119928,51.171588000213148,2180,8003388,FKRL,de:06634:204385,Körle,RV,9.513137,51.171588,
6.952564999935881,50.94913099989116,2181,8003392,KKHR,de:05315:11801,Köln Hansaring,RV,6.952565,50.949131,
12.851892000268167,49.172920000243671,2182,8003393,NKZ,de:09372:1708,Bad Kötzting,nur DPN,12.851892,49.17292,
7.119542999633349,49.98118599974314,2183,8003394,SKV,de:07231:40998,Kövenig,nur DPN,7.119543,49.981186,
6.074484999718119,50.831727999729345,2184,8003395,KKOS,de:05334:3750,Kohlscheid,RV,6.074485,50.831728,
12.064147000043125,47.851926000109579,2185,8003397,MKMR,de:09187:41772,Kolbermoor,nur DPN,12.064147,47.851926,
7.887073999740696,48.098270999738574,2186,8003398,RKLR,de:08316:6667,Kollmarsreute,RV,7.887074,48.098271,
7.973841999945949,48.101151000004421,2187,8003399,RKNA,de:08316:6533,Kollnau,nur DPN,7.973842,48.101151,
9.177312000080853,47.658753999997252,2188,8003400,RKO,de:08335:6554,Konstanz,FV,9.177312,47.658754,
9.173468000283972,47.674091999931171,2189,8003401,RKOP,de:08335:6555,Konstanz-Petershausen,RV,9.173468,47.674092,
6.573293999869909,49.695388000175306,2190,8003402,SKZ,de:07235:10487,Konz,RV,6.573294,49.695388,
6.57375699965221,49.700240000065179,2191,8003403,"SKZM,SKU W",de:07235:10501,Konz Mitte,RV,6.573757,49.70024,
9.16284700038919,47.677479000047114,2192,8003404,RKOF,de:08335:20878,Konstanz-Fürstenberg,RV,9.162847,47.677479,
8.878814999571688,51.270263999914228,2193,8003406,FKBS,de:06635:205453,Korbach Süd,RV,8.878815,51.270264,
6.634932999932759,49.836366999877782,2194,8003407,SKDL,de:07235:10533,Kordel,RV,6.634933,49.836367,
7.874796999637086,48.570018999843988,2195,8003408,RKOR,de:08317:15050,Kork,nur DPN,7.874797,48.570019,
9.121168000000871,48.826416000101666,2196,8003409,TKO,de:08118:7603,Korntal,RV,9.121168,48.826416,
10.053840999671788,53.632380999972234,2197,8003410,AKWS,de:02000:71950,Hamburg Kornweg(Klein Borstel),RV,10.053841,53.632381,
9.179964000174442,48.862218999759023,2198,8003411,TKH,de:08118:1402,Kornwestheim Pbf,RV,9.179964,48.862219,
6.511885999785774,51.195650000119052,2199,8003412,KKOI,de:05162:23857,Korschenbroich,RV,6.511886,51.19565,
12.729367000353047,49.242912000015252,2200,8003413,NKMG,de:09372:52551,Kothmaißling,RV,12.729367,49.242912,
7.02268300033616,50.662411999939707,2201,8003414,KKOF,de:05382:51401,Meckenheim Kottenforst,RV,7.022683,50.662412,
7.248905999745734,50.348974000256668,2202,8003415,KKOH,,Kottenheim,RV,7.248906,50.348974,
9.147330999662884,47.682452999865959,2203,8003416,RKOW,de:08335:6556,Konstanz-Wollmatingen,RV,9.147331,47.682453,
7.873762000292606,51.109134000022614,2204,8003420,EKRG,de:05966:10553,Kraghammer,nur DPN,7.873762,51.109134,
8.042776000140487,50.963257000170927,2205,8003424,EKRD,de:05970:10554,Kredenbach,nur DPN,8.042776,50.963257,
6.629668000103671,51.33730500006984,2206,8003426,"KKRL,KKRLF",de:05114:21061,Krefeld-Linn,RV,6.629668,51.337305,
6.645778000133505,51.35727800022832,2207,8003427,KKRX,de:05114:21089,Krefeld-Uerdingen,RV,6.645778,51.357278,
7.631295999885503,49.551490000017715,2208,8003429,SKRB,de:07336:8028,Kreimbach-Kaulbach,RV,7.631296,49.55149,
9.481757000309399,53.834110999922885,2209,8003430,AKM,de:01061:51381,Krempe,nur DPN,9.481757,53.834111,
9.480377000285118,53.881177999978092,2210,8003431,AKHD,de:01061:51387,Kremperheide,nur DPN,9.480377,53.881178,
9.598854000188867,47.594239000218487,2211,8003432,TKN,de:08435:44168,Kressbronn,RV,9.598854,47.594239,
6.57686599968025,49.703798000138832,2212,8003434,SKK,de:07235:10425,Kreuz Konz,RV,6.576866,49.703798,
6.978556999893678,50.506442000021636,2213,8003436,KKRZ,de:07131:80005,Kreuzberg(Ahr),RV,6.978557,50.506442,
11.759013999901409,47.916493999967507,2214,8003438,MKZ,de:09182:43677,Kreuzstraße,RV,11.759014,47.916494,
