"nameCompany","streetAddress","postalCode","addressLocality"
"Lidl","Berliner Str. 26/27","10715","Berlin-Wilmersdorf"
"Lidl","Hauptstr. 122","10827","Berlin"
"Lidl","Seesener Str. 10-13","10709","Berlin"
"Lidl","Lahnstr. 61","12055","Berlin"
"Lidl","Bruno-Baum-Ring 11a","14712","Rathenow"
"Lidl","August-Bebel-Str. 65A","15517","Fürstenwalde"
"Lidl","Kiefholzstr. 189","12437","Berlin-Baumschulenweg"
"Lidl","Dudenstr. 90","10965","Berlin-Kreuzberg"
"Lidl","Hermannstr. 55","12049","Berlin"
"Lidl","Wendenschloßstr. 9","12559","Berlin"
"Lidl","Wilhelminenhofstr. 83-85","12459","Berlin"
"Lidl","Am Omnibushof 13","13593","Berlin-Wilhelmstadt"
"Lidl","Hohenbinder Weg 2","15537","Erkner"
"Lidl","Sonnenallee 192","12059","Berlin"
"Lidl","Heerstr. 640","13591","Berlin-Staaken"
"Lidl","Potsdamer Str. 203","10783","Berlin"
"Lidl","Kreuzbergstr. 40","10965","Berlin-Kreuzberg"
"Lidl","Gervinusstr. 30","10629","Berlin-Charlottenburg"
"Lidl","Knesebeckstr. 47/48","10719","Berlin-Charlottenburg"
"Lidl","Flughafenstr. 1","12053","Berlin"
"Lidl","Donaustr. 96","12043","Berlin"
"Lidl","Meinekestr. 22","10719","Berlin-Charlottenburg"
"Lidl","Wilmsstr. 57","14624","Dallgow-Döberitz"
"Lidl","Kleiststr. 3-6","10787","Berlin"
"Lidl","Wilmersdorfer Str. 126","10627","Berlin-Charlottenburg"
"Lidl","Seeburger Str. 18","13581","Berlin-Wilhelmstadt"
"Lidl","Kiefholzstr. 386","12435","Berlin"
"Lidl","Fürstenwalder Damm 425","12587","Berlin-Friedrichshagen"
"Lidl","Sophie-Charlotten-Str. 31","14059","Berlin-Charlottenburg"
"Lidl","Maybachufer 32-33","12047","Berlin"
"Lidl","Kottbusser Str. 16a","10999","Berlin-Kreuzberg"
"Lidl","Stresemannstr. 68-78","10963","Berlin-Kreuzberg"
"Lidl","Fürstenbrunner Weg 14-16","14059","Berlin-Westend"
"Lidl","Charlottenburger Chaussee 18","13597","Berlin-Spandau"
"Lidl","Charlottenstr. 2","10969","Berlin-Kreuzberg"
"Lidl","Oranienplatz 4","10999","Berlin-Kreuzberg"
"Lidl","Seegefelder Weg 391","13591","Berlin-Spandau"
"Lidl","Zeughofstr. 23A","10997","Berlin-Kreuzberg"
"Lidl","Heinrich-Heine-Str. 30","10179","Berlin-Mitte"
"Lidl","Leipziger Str. 42","10117","Berlin-Mitte"
"Lidl","Falkenseer Damm 19","13585","Berlin-Spandau"
"Lidl","Markgrafendamm 25c","10245","Berlin-Friedrichshain"
"Lidl","Lise-Meitner-Str. 6","10589","Berlin-Charlottenburg"
"Lidl","Nonnendammallee 175","13599","Berlin-Haselhorst"
"Lidl","Warschauer Platz 14","10245","Berlin-Friedrichshain"
"Lidl","August-Bebel-Str. 4-5","15569","Woltersdorf"
"Lidl","Wustermarker Allee 16","14656","Brieselang"
"Lidl","Ontarioseestr. 17","10319","Berlin-Friedrichsfelde"
"Lidl","Neuendorfer Str. 30","13585","Berlin-Spandau"
"Lidl","Boxhagener Str. 76-78","10245","Berlin-Friedrichshain"
"Lidl","Luisenstr. 52","10117","Berlin-Mitte"
"Lidl","Falkenhagener Str. 86","14612","Falkensee"
"Lidl","Rigaer Str. 36-38","10247","Berlin-Friedrichshain"
"Lidl","Frankfurter Allee 212","10365","Berlin-Lichtenberg"
"Lidl","Quitzowstr. 23","10559","Berlin-Moabit"
"Lidl","Friedenstr. 94 a","10249","Berlin-Friedrichshain"
"Lidl","Einbecker Str. 57","10315","Berlin-Friedrichsfelde"
"Lidl","Berliner Str. 38+40+42","14641","Nauen"
"Lidl","Eldenaer Str. 34A","10247","Berlin-Friedrichshain"
"Lidl","Chemnitzer Str. 174","12621","Berlin-Kaulsdorf"
"Lidl","Choriner Str. 64/64a","10435","Berlin-Mitte"
"Lidl","Möllendorffstr. 75A","10367","Berlin-Lichtenberg"
"Lidl","Ruschestr. 64-70","10365","Berlin-Lichtenberg"
"Lidl","Greifswalder Str. 33a","10405","Berlin-Prenzlauer Berg"
"Lidl","Alt-Kaulsdorf 56","12621","Berlin-Kaulsdorf"
"Lidl","Prenzlauer Allee 44","10405","Berlin-Prenzlauer Berg"
"Lidl","Kniprodestr. 26","10407","Berlin-Prenzlauer Berg"
"Lidl","Brunnenstr. 87","13355","Berlin"
"Lidl","Müllerstr. 48/48a","13349","Berlin-Wedding"
"Lidl","Reinickendorfer Str. 41","13347","Berlin-Wedding"
"Lidl","Marzahner Chaussee 189","12681","Berlin-Friedrichsfelde"
"Lidl","Badstr. 60","13357","Berlin"
"Lidl","Prenzlauer Allee 93","10409","Berlin-Prenzlauer Berg"
"Lidl","Prinzenallee 75","13357","Berlin"
"Lidl","Ollenhauerstr. 7","13403","Berlin-Reinickendorf"
"Lidl","Bornholmer Str. 65","10439","Berlin-Prenzlauer Berg"
"Lidl","Märkische Allee 140A","12681","Berlin-Marzahn"
"Lidl","Markstr. 39-42","13409","Berlin-Reinickendorf"
"Lidl","Wisbyer Str. 16","10439","Berlin-Prenzlauer Berg"
"Lidl","Roelckestr. 172","13086","Berlin"
"Lidl","Allee der Kosmonauten 141A","12683","Berlin-Marzahn"
"Lidl","Indira-Gandhi-Straße 101","13053","Berlin-Hohenschönhausen"
"Lidl","Cecilienstr. 161","12683","Berlin-Biesdorf"
"Lidl","Große-Leege-Straße 95","13055","Berlin"
"Lidl","Pistoriusstr. 66-67","13086","Berlin"
"Lidl","Feldberger Ring 1","12619","Berlin-Hellersdorf"
"Lidl","Provinzstr. 30","13409","Berlin"
"Lidl","Waldstr. 14-21","13403","Berlin-Reinickendorf"
"Lidl","Berliner Str. 27-28","13189","Berlin-Pankow"
"Lidl","Mark-Twain-Str. 2","12627","Berlin-Hellersdorf"
"Lidl","Gothaer Str. 49","12629","Berlin-Hellersdorf"
"Lidl","Prenzlauer Promenade 65-67","13089","Berlin-Pankow"
"Lidl","Holzhauser Str. 168.17","13509","Berlin-Reinickendorf"
"Lidl","Grabbeallee 27/29","13156","Berlin"
"Lidl","Gehrenseestr. 11","13053","Berlin"
"Lidl","Karolinenstr. 1-2","13507","Berlin-Tegel"
"Lidl","Roedernallee 45-50","13407","Berlin-Wittenau"
"Lidl","Prötzeler Ring 8","12685","Berlin-Marzahn"
"Lidl","Berliner Allee 300","13088","Berlin"
"Lidl","Ernst-Thälmann-Str. 28C","15370","Fredersdorf"
"Lidl","Blankenburger Str. 17a","13089","Berlin-Heinersdorf"
"Lidl","Malchower Weg 134","13053","Berlin"
"Lidl","Zossener Str. 121","12629","Berlin-Hellersdorf"
"Lidl","Mahlsdorfer Str. 82","15366","Hönow"
"Lidl","Märkische Allee 276","12679","Berlin-Marzahn"
"Lidl","Weinbergweg 36","15232","Frankfurt (Oder)"
"Lidl","Dietzgenstr. 102","13158","Berlin-Rosenthal"
"Lidl","Ruppiner Chaussee 401","13503","Berlin-Heiligensee"
"Lidl","Quickborner Str. 66-70","13439","Berlin"
"Lidl","Rathenaustr. 4","15234","Frankfurt (Oder)"
"Lidl","Pasewalker Str. 77","13127","Berlin"
"Lidl","Berliner Str. 141","13467","Berlin-Hermsdorf"
"Lidl","Havemannstr. 1","12689","Berlin-Marzahn"
"Lidl","Rosa-Luxemburg-Platz 1","16761","Hennigsdorf"
"Lidl","Blankenburger Chaussee 10","13125","Berlin-Karow"
"Lidl","Ernst-Thälmann-Str. 22","15374","Müncheberg"
"Lidl","Poststr. 20","16727","Velten"
"Lidl","Backofenweg 13","16540","Hohen Neuendorf"
"Lidl","Berliner Str. 93-94","15344","Strausberg"
"Lidl","Hauptstr. 100","16547","Birkenwerder"
"Lidl","Birkholzer Str. 1","16341","Panketal-Zepernick"
"Lidl","Freienwalder Str. 33","16356","Werneuchen"
"Lidl","Eichenallee 41","16767","Leegebruch"
"Lidl","Hauptstr. 63","16348","Wandlitz"
"Lidl Vertriebs GmbH & Co. KG","Am Elsholz 1","16766","Kremmen"
"Lidl","Schwanebecker Chaussee 84","16321","Bernau"
"Lidl","Ruppiner Str. 57","16766","Kremmen"
"Lidl","Berliner Str. 49","16515","Oranienburg"
"Lidl","Berliner Allee 30c","16833","Fehrbellin"
"Lidl","Wiesbadener Straße 1","16515","Oranienburg"
"Lidl","Diedersdorfer Str. 1","15306","Seelow"
"Lidl","Ihlenweg 2","16845","Neustadt/Dosse"
"Lidl","Bernauer Chaussee 70","16348","Wandlitz"
"Lidl","Bahnhofstr. 152a","16359","Biesenthal"
"Lidl","Perleberger Str. 55","16866","Kyritz"
"Lidl","Neustädter Str. 53","16816","Neuruppin"
"Lidl","Frankfurter Str. 11","16269","Wriezen"
"Lidl","Lenzener Str. 61","19322","Wittenberge"
"Lidl","Hammerallee 5","16559","Liebenwalde"
"Lidl","Wulkower Chaussee 5","16827","Neuruppin"
"Lidl","Bentwischer Weg 56","19322","Wittenberge"
"Lidl","Schloßgutsiedlung 1","16244","Finowfurt"
