X,Y,OBJECTID,INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,PUB,CHART,HARBORSIZE,HARBORTYPE,SHELTER,ENTRY_TIDE,ENTRYSWELL,ENTRY_ICE,ENTRYOTHER,OVERHD_LIM,CHAN_DEPTH,ANCH_DEPTH,CARGODEPTH,OIL_DEPTH,TIDE_RANGE,MAX_VESSEL,HOLDGROUND,TURN_BASIN,PORTOFENTR,US_REP,ETAMESSAGE,PILOT_REQD,PILOTAVAIL,LOC_ASSIST,PILOTADVSD,TUGSALVAGE,TUG_ASSIST,PRATIQUE,SSCC_CERT,QUAR_OTHER,COMM_PHONE,COMM_FAX,COMM_RADIO,COMM_VHF,COMM_AIR,COMM_RAIL,CARGOWHARF,CARGO_ANCH,CARGMDMOOR,CARBCHMOOR,CARICEMOOR,MED_FACIL,GARBAGE,DEGAUSS,DRTYBALLST,CRANEFIXED,CRANEMOBIL,CRANEFLOAT,LIFT_100_,LIFT50_100,LIFT_25_49,LIFT_0_24,LONGSHORE,ELECTRICAL,SERV_STEAM,NAV_EQUIP,ELECREPAIR,PROVISIONS,WATER,FUEL_OIL,DIESEL,DECKSUPPLY,ENG_SUPPLY,REPAIRCODE,DRYDOCK,RAILWAY
-1.316666666866008,54.833333333584335,69,31750,31330,SEAHAM,GB,54.833333,-1.316667,54,50,N,1,19,W,192,35028,S,CT,G,Y,N,N,Y,Y,P,H,M, ,3,M,N,Y,N,N,Y,N,Y, , , ,Y, ,Y,Y,Y, ,Y, ,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y,Y, , ,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,B, ,M
-1.366666666509708,54.916666666718719,70,31760,31330,SUNDERLAND,GB,54.916667,-1.366667,54,55,N,1,22,W,192,35028,M,RT,G,Y,Y,N,Y,Y,M,H,M,L,4,L, ,Y,Y,N,Y,Y,Y, ,Y, ,Y, ,Y,Y,Y, ,Y, ,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, , , ,Y,Y, ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,A,S,M
-1.399999999904917,55.000000000251497,71,31765,31330,TYNEMOUTH,GB,55,-1.4,55,0,N,1,24,W,192,35054,M,RT,E,N,N,N,Y,Y,L,H,M,N,3,L, , ,Y,N,Y,Y,Y, , , ,Y, ,Y,Y,Y, ,Y, ,Y,Y,Y, , , , ,Y,Y, ,N,Y,Y,Y,Y, ,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,A,L,S
-1.500000000090647,55.116666666526314,72,31820,31330,BLYTH,GB,55.116667,-1.5,55,7,N,1,30,W,192,35027,M,RN,G,Y,N,N,Y, ,L,E,M, ,3,M, , ,Y,N,Y,N,Y, ,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, , ,Y, ,Y,Y, , , , ,Y,Y,Y,Y,Y,Y,B, , 
-1.583333333129556,55.333333333436137,73,31830,31330,WARKWORTH HARBOUR,GB,55.333333,-1.583333,55,20,N,1,35,W,192,UK 156,V,RN,F,Y, , ,Y,Y,P,L,P, ,0, , , , , , , ,Y,Y, , , , , , ,Y, , , , ,Y, , , , , , , , ,N, , , , , , , , , , , , ,Y, , , , , ,C, ,S
-2.000000000120862,55.766666666799054,74,31860,31330,BERWICK-UPON-TWEED,GB,55.766667,-2,55,46,N,2,0,W,192,35010,V,RT,G,Y,N,N,Y,Y,P,H,N, ,4,M,Y, ,Y,N,Y,Y,Y, ,Y, , , ,Y,Y,Y, ,Y, ,Y,Y, , , , , ,Y,Y, ,N, ,Y, , , , ,Y,Y,Y, ,Y,Y, ,Y,Y,Y,Y,Y,B, ,S
-2.083333333159771,55.866666666459317,75,31880,31870,EYEMOUTH,GB,55.866667,-2.083333,55,52,N,2,5,W,192,35010,V,RN,G,Y,N,N,Y, ,N,O,P, ,13, , , ,Y,N,N,N,N,Y,Y, , , , , , , ,Y, ,Y,Y, , , , , , , , ,N, , , , , , , , , , , , ,Y,Y,Y,Y, , ,D, , 
-2.516666666399534,56.000000000091497,76,31890,31870,DUNBAR,GB,56,-2.516667,56,0,N,2,31,W,192,35035,V,CB,F,Y,Y,N,Y, ,O,H,N,L,3,M, , ,Y,N,Y,N,N,Y, ,N,N, ,Y,Y, , ,Y, , ,Y, , , , , ,Y, , ,N,N,N,N, , , , , , , , , , ,Y,Y,Y, , ,C, , 
-3.183333333405898,55.983333333192313,77,31930,31870,LEITH,GB,55.983333,-3.183333,55,59,N,3,11,W,192,35037,M,RT,G,Y,N,N,Y,Y,M,L,M,L,2,M,Y,Y,Y,Y,Y, ,Y, ,Y, ,Y,Y,Y,Y, , ,Y, ,Y,Y, , , , , ,Y,Y, , ,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,A,M,S
-3.216666666801141,55.983333333192313,78,31940,31870,GRANTON,GB,55.983333,-3.216667,55,59,N,3,13,W,192,35037,V,CB,G,Y,N,N,Y, ,K,K,N,J,3,M,Y, ,Y,N,Y,N,Y, ,Y, ,Y, ,Y,Y, , ,Y, ,Y,Y,Y, , , , ,Y, , ,Y, ,Y, , , , ,Y, , , , , , ,Y,Y,Y, , ,C,S, 
-3.316666666986837,56.033333333412415,79,31945,31870,BRAEFOOT BAY TERMINAL,GB,56.033333,-3.316667,56,2,N,3,19,W,192,35048,S,OR,F, , , ,Y, ,K, , ,J,4,M, , , , ,Y,Y, , , , ,Y, ,Y, ,Y, ,Y, ,Y,Y, , , , , ,Y,Y, ,N, , , , , , , , , , , , , ,Y, , , , , , ,S
-3.366666666630536,56.000000000091497,80,31972,31870,HOUND POINT TERMINAL,GB,56,-3.366667,56,0,N,3,22,W,192,35048,S,OR,P, , , ,Y,Y,D,H, ,B,4,L,Y,Y, , ,Y,Y,Y, , ,Y,Y,Y,Y,Y, , ,Y, ,Y,Y, , , , , ,Y,Y, ,N, , , , , , , , , , , , ,Y,N,N,N, , ,C, ,S
-3.433333333421023,56.016666666690867,81,31980,31870,ROSYTH,GB,56.016667,-3.433333,56,1,N,3,26,W,192,35048,S,RT,E,Y,N,N,Y,Y,L,H,N, ,5,M, , ,Y,N,Y,Y, , ,Y, ,Y,Y,Y,Y,Y, ,Y, ,Y,Y,Y, , , , ,Y, , ,Y,Y,Y, , ,Y,Y, ,Y, , , , , ,Y, ,Y,Y,Y,C,L, 
-3.716666666831356,56.016666666690867,82,32010,31870,GRANGEMOUTH,GB,56.016667,-3.716667,56,1,N,3,43,W,192,35038,S,RT,E,Y,N,N,Y,Y,M,N,L,N,3,M, , ,Y,N,Y,Y,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y, ,Y,Y,Y, , , , ,Y,Y,Y,Y,Y,Y, , , ,Y,Y,Y,Y, ,Y,Y, ,Y,Y,Y,Y,Y,B,S,L
-3.233333333049598,56.050000000164729,83,32030,31870,BURNTISLAND,GB,56.05,-3.233333,56,3,N,3,14,W,192,35037,S,CT,G,Y,N,N,Y,Y,K,H,L, ,4,M, , ,Y,N,Y,Y,Y, ,Y,Y,Y, , , , , ,Y, ,Y,Y,Y, , , , ,Y,Y, ,N,Y,Y, , , , ,Y, , , , , ,Y,Y,Y,Y, , ,C, ,S
-3.000000000181259,56.18333333321003,84,32070,31870,METHIL,GB,56.183333,-3,56,11,N,3,0,W,192,35035,S,CT,G,Y,N,Y,Y,Y,P,J,N, ,3,M,N, ,N,N,Y,N,Y, ,Y, ,Y, ,Y,Y, ,Y,Y, ,Y,Y,Y, , , , ,Y, , ,Y, ,Y, , , , ,Y, , , , , , ,Y,Y,Y, , ,C, ,S
-2.949999999639263,56.466666666830584,85,32170,31870,DUNDEE,GB,56.466667,-2.95,56,28,N,2,57,W,141,35045,L,RB,E,Y,N,N,Y,Y,M,L,K,L,5,L, , ,Y,N,Y,Y,Y, ,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, ,Y, ,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,B, , 
-3.449999999669479,56.400000000028527,86,32180,31870,PERTH,GB,56.4,-3.45,56,24,N,3,27,W,141,35045,S,RB,E,Y,N,N,Y,Y,Q, ,O, ,3,M, , , ,N,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y,Y, ,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, , , ,Y,Y,Y, , , , , ,Y,Y,Y, , ,C, , 
-2.466666666755835,56.699999999989224,87,32200,31870,MONTROSE,GB,56.7,-2.466667,56,42,N,2,28,W,141,35013,V,RN,G,Y,Y,N,Y,Y,N,A,M,N,4,L,Y, ,Y,N,Y,Y,Y, ,Y,N,Y, , , ,Y,Y, ,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, , ,Y,Y,Y,Y, , , , , ,Y,Y,Y,Y,Y,C, , 
-2.083333333159771,57.149999999833234,88,32220,31870,ABERDEEN,GB,57.15,-2.083333,57,9,N,2,5,W,141,35013,M,RB,G,Y,N,N, ,Y,N,K,K,M,4,L,Y, ,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y,Y, ,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,C,S, 
-1.783333333500981,57.500000000235651,89,32230,31870,PETERHEAD,GB,57.5,-1.783333,57,30,N,1,47,W,141,35013,M,CB,G,Y,Y,N,Y, ,K,H,K,K,3,L,Y,Y,Y,N,Y,Y,Y, , ,N,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y, , , , ,Y,Y, ,Y, ,Y, ,Y,Y,Y, ,Y, , , ,Y,Y,Y,Y,Y,Y,Y,B,S, 
-2.000000000120862,57.683333333511818,90,32240,31870,FRASERBURGH HARBOR,GB,57.683333,-2,57,41,N,2,0,W,141,35013,S,CB,F,Y,N,N,Y,Y,N,J,M,M,3,M,N, ,N,N,Y,Y,Y, , , , , ,Y,Y,Y,Y,Y,Y,N,N,Y, , , , ,N,Y, ,Y, ,Y, ,Y,Y,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,C,M,M
-1.13333333364137,54.650000000147138,91,31720,31330,TEESPORT,GB,54.65,-1.133333,54,39,N,1,8,W,192,35034,L,RT,G,Y,N,N,Y,Y,G,H,M,M,3,M, ,Y,Y,N,Y,Y,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,M,M
-1.18333333328507,54.6999999999613,92,31740,31330,HARTLEPOOL,GB,54.7,-1.183333,54,42,N,1,11,W,192,35034,S,CT,G,N,N,N,Y,Y,F,L,M,M,3,L, , ,N,N,Y,Y,Y, ,Y,N,Y, ,Y,Y,Y, ,Y, ,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, , ,Y,Y,Y, , , , , ,Y,Y,Y,Y, , ,C,M, 
4.650000000101302,51.816666666708663,93,31150,30980,DORDRECHT,NL,51.816667,4.65,51,49,N,4,39,E,192,37243,M,RN,G,Y,N,Y,Y,Y,K,J,L,M,1,L, , ,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y,Y,Y, , ,Y,Y, , , , ,Y,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y, , , , ,Y,Y,Y,Y,Y,Y,C, ,S
3.600000000397205,51.450000000147675,94,31210,30980,VLISSINGEN,NL,51.45,3.6,51,27,N,3,36,E,192,37248,M,RN,G,N,N,N,Y, ,H,K,L,K,4,M, , ,Y,N,Y,Y,Y, ,Y, ,Y,N,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y, , ,Y,Y, ,Y,Y,Y,Y,Y,A,M,S
3.816666667017052,51.349999999905272,95,31220,30980,TERNEUZEN,NL,51.35,3.816667,51,21,N,3,49,E,192,37246,M,RT,G,N,N,N,Y,Y,K,G,N,L,4,M,Y,Y,N, ,Y,Y,Y, ,Y, ,Y,N,Y, , , ,Y, , ,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y, , , ,Y,Y,Y, , , , ,Y,Y,Y,Y,Y,Y,C,M,M
4.400000000086211,51.216666666682372,96,31250,31240,ANTWERPEN,BE,51.216667,4.4,51,13,N,4,24,E,192,37246,L,RT,G,N,N,Y,Y,Y,J,C,J,M,4,M, ,Y,Y,Y,Y,Y,Y,Y, ,N,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,L, 
4.350000000442511,50.866666666412911,97,31260,31240,BRUXELLES,BE,50.866667,4.35,50,52,N,4,21,E,192,37246,S,RT,E,Y,N,N,Y,Y,O,J,O,O,0,M, ,Y,Y, ,Y,Y,Y,Y,Y, ,Y,Y,Y, , , ,Y, ,Y,Y,Y, , , , ,Y,Y, , ,Y,Y,Y, , , ,Y,Y, , , , ,Y,Y,Y,Y,Y,Y,C, ,S
3.733333333079813,51.066666666877616,98,31270,31240,GHENT,BE,51.066667,3.733333,51,4,N,3,44,E,192,37246,M,LC,F,N,N,N,Y,Y,J,G,J,N,0,L,Y,Y,Y,N,Y,Y,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, , , ,Y,Y, , , , ,Y,Y,Y,Y,Y,Y,Y,B,M,M
3.199999999654354,51.333333333168852,99,31280,31240,ZEEBRUGGE,BE,51.333333,3.2,51,20,N,3,12,E,192,37248,M,CB,G,Y,N,N,Y,N,K,L,G,H,14,L, ,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y, , , , ,Y,Y, ,Y, ,Y, , , ,Y,Y,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y,C,M,L
3.216666666801141,51.233333333390839,100,31290,31240,BRUGES,BE,51.233333,3.216667,51,14,N,3,13,E,192,37248,V,LC,E,Y,N,N,Y,Y,L, ,N, ,0,M, ,Y,Y,N,Y,Y, , ,Y, , , ,Y, ,Y,Y,Y, , ,Y,Y, , , , ,Y,Y, ,Y,Y, ,Y,Y, , ,Y, , , , , , ,Y,Y,Y,Y,Y,C, ,S
2.91666666624402,51.233333333390839,101,31310,31240,OOSTENDE,BE,51.233333,2.916667,51,14,N,2,55,E,192,37129,S,RT,F,Y,Y,N,N,Y,N,M,N,O,5,M, ,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y, , , , ,Y, ,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y,Y, , ,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,C,M,M
2.750000000166169,51.1333333333939,102,31320,31240,NIEUWPOORT,BE,51.133333,2.75,51,8,N,2,45,E,192,37129,V,LC,G,Y,N,N,Y, ,P,M,O, ,5,M, , ,Y,N,Y,Y,Y,Y, ,N,N,Y, , ,Y, ,Y, ,Y,Y,Y, , , , ,Y, , ,N,Y,Y, , ,Y, , , , , , , , ,Y,Y,Y, , ,C, ,S
127.449999999975603,39.166666666590224,103,60440,60438,WONSAN,KP,39.166667,127.45,39,10,N,127,27,E,157,95202,S,CN,G, , ,Y,Y, ,J,M,N, ,0,L,Y, ,Y, ,Y, ,Y, , , , , , , ,Y,Y, , , , ,Y, , , , ,Y, , , , ,Y,Y, , ,Y,Y, , , , , , ,Y, , , , ,C, ,M
127.616666666951801,39.833333333371733,104,60450,60438,HUNGNAM,KP,39.833333,127.616667,39,50,N,127,37,E,157,95203,S,CB,F, , , , , ,G,O,M, ,1,M,Y, , , , ,Y,Y, , , ,Y, , , ,Y,Y, , ,Y,Y,Y,Y, , , ,Y,Y, , , ,Y, , , , ,Y,Y,Y, , , ,Y,Y, , , , ,C, ,M
128.650000000407402,40.200000000262946,105,60470,60438,CH'AHO,KP,40.2,128.65,40,12,N,128,39,E,157,95200,V,CB,F, , ,Y, , ,L,L,K, ,1, ,Y, , , , , , , , , , , , , , , , , , ,Y, ,Y, , , ,Y, , , , , , , , , , , , , , , ,Y,Y,N, , , , , ,S
129.816666666545729,41.766666666394421,106,60500,60438,CH'ONGJIN,KP,41.766667,129.816667,41,46,N,129,49,E,157,95246,S,CN,F, ,Y,Y,Y, ,E,A,L, ,1, ,Y,Y,Y, ,Y,Y,Y, , , ,Y,Y, , ,Y,Y,Y, ,Y,Y,Y,Y, , , ,Y, , , , ,Y, , , , ,Y,Y,Y, , , , ,Y,Y, ,Y,Y,B,S,M
130.800000000357699,42.650000000028513,107,60540,60530,POS'YET,RU,42.65,130.8,42,39,N,130,48,E,155,96039,V,CN,F, , ,Y,Y, ,A,G,L, ,1,M,Y, , ,N,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y,Y, ,Y,Y,N, , , ,Y,Y, ,N,Y,Y,Y, , ,Y,Y,Y, , , , ,Y,Y,Y, , , ,N, ,S
131.899999999705528,43.116666666394188,108,60610,60530,VLADIVOSTOK,RU,43.116667,131.9,43,7,N,131,54,E,155,96042,L,CN,G, , ,Y,Y, ,D,A,H,K,0,L,Y,Y,Y,Y,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, ,Y, , ,Y,Y, ,Y,Y,Y, , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,S, 
132.683333333146038,42.866666666410005,109,60720,60530,BUKHTA GAYDAMAK,RU,42.866667,132.683333,42,52,N,132,41,E,155,96043,V,CN,P, , ,Y, , ,H,H,O, ,0, , , , , , , , , , , , , , , ,Y, ,Y, , ,Y, ,Y, , , ,Y, , , , , , , , , , , , , , , ,Y, , , , , ,C, , 
132.883333333517413,42.800000000061303,110,60730,60530,NAKHODKA,RU,42.8,132.883333,42,48,N,132,53,E,155,96044,S,CN,F,N,N,N,Y, ,K,D,J,M,1,M,Y, ,Y,N,Y,Y,Y, ,Y, ,Y, , ,Y, , ,Y, ,Y,Y,Y,Y, , , ,Y,N, ,Y,Y,Y,Y,Y,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,A, , 
140.283333332886656,48.966666666404485,111,60795,60530,SOVETSKAYA GAVAN,RU,48.966667,140.283333,48,58,N,140,17,E,155,96140,S,CN,G, , ,Y, , ,C,A,K,K,1,M,Y, ,Y, ,Y,Y,Y, ,Y, , , , , , , ,Y, , ,Y,Y, , , , ,Y, , , , ,Y, ,Y,Y,Y,Y, , , , , , ,Y,Y, , , ,B,M,S
140.283333332886656,49.0833333333849,112,60800,60530,BUKHTA VANINO,RU,49.083333,140.283333,49,5,N,140,17,E,155,96140,V,CN,F, , , ,Y, ,D,F,J,K,2,M, , ,Y,N,Y,Y,Y, , , ,Y,Y,Y,Y, , ,Y, ,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, , ,Y,Y,Y,Y, , , , , ,Y,Y, , , ,C, , 
140.78333333291684,51.466666666903087,113,60810,60530,DE KASTRI,RU,51.466667,140.783333,51,28,N,140,47,E,155,96400,M,CN,P, , ,Y,Y, ,M,K,K,K,2,M,Y, ,Y, ,Y,Y,Y, , , ,Y,Y, , ,Y,Y, , , , ,Y,Y, , , ,Y, , , , ,Y, , , , ,Y, , , , , ,Y,Y,Y, , , ,C, , 
140.733333333273123,53.133333333113896,114,60820,60530,NIKOLAYEVSK NA AMUR,RU,53.133333,140.733333,53,8,N,140,44,E,155,96381,V,RN,G, ,Y,Y,Y, ,M,C,N, ,1,M,Y,Y,Y, ,Y,Y,Y, ,Y, , , , ,Y, , ,Y,Y, , ,Y, , , , ,Y,Y, , ,Y,Y,Y, , ,Y,Y,Y, , , , , ,Y,Y, , , ,C,S, 
142.999999999657518,53.550000000026259,115,60860,60840,OKHA,RU,53.55,143,53,33,N,143,0,E,155,96340,V,CN,F, , ,Y, , ,M,B, , ,3,M, , , , , , , , , , , , , , ,Y,Y,Y, , ,Y, ,Y, , , ,Y, , , , , , , , , , , , , , , , , , , , , ,C, , 
143.133333333238483,49.216666666601675,116,60880,60840,PORONAYSK,RU,49.216667,143.133333,49,13,N,143,8,E,155,96240,V,OR,F, , ,Y,Y, ,H,K,P, ,3,M,Y, , , , ,N,N, , , , , , , , , ,Y, , ,Y, ,Y, , , ,Y, , , , ,Y, , , , ,Y, , , , , ,Y,N,N,N, , ,N, , 
142.766666666789234,46.616666666572215,117,60920,60840,KORSAKOV,RU,46.616667,142.766667,46,37,N,142,46,E,155,96200,S,CB,P,N,Y,Y, ,N,G,K,L,M,1,M,Y, ,Y,Y,Y,Y,Y, ,Y, ,Y, ,Y, ,Y,Y,Y,Y,Y,Y,Y, ,Y, , ,Y, , ,Y,Y,Y,Y, ,Y,Y,Y,Y, , , , ,Y,Y,Y, , , ,C, ,S
141.866666666914568,46.666666666852208,118,60930,60840,NEVELSK,RU,46.666667,141.866667,46,40,N,141,52,E,155,96181/3,V,CB,P,Y,Y, ,Y, ,N,D,M, ,1,M, , ,Y,N,Y,Y,Y,Y,Y, ,Y, , , ,Y, ,Y, , ,Y,Y,Y, , , ,Y, , , , ,Y, , , , ,Y, ,Y,Y,Y,Y, ,Y, ,Y,Y,Y,B,S,S
142.050000000139136,47.049999999990959,119,60940,60840,KHOLMSK,RU,47.05,142.05,47,3,N,142,3,E,155,96181,S,CB,F,N,Y,Y,Y,Y,M,J,M, ,0,M,Y, , , ,Y,Y,Y, ,Y, ,Y, ,Y, , , ,Y, , ,Y,Y, , , , ,Y,Y, ,N,Y,Y, , , ,Y,Y, , , , , ,Y,Y,Y,N, , ,C, ,M
142.033333332992328,49.0833333333849,120,60980,60840,UGLEGORSK,RU,49.083333,142.033333,49,5,N,142,2,E,155,96181C,V,OR,P,Y, ,Y,Y,Y,D,D,O, ,1,M,Y, , , ,Y, ,N, , , ,Y, , , ,Y,Y,Y, , ,Y, ,Y, , , ,Y, , , , ,Y,Y, , ,Y,Y, , , , , ,Y,Y, , , , ,C, ,S
142.133333333178086,49.450000000223561,121,60990,60840,LESOGORSK,RU,49.45,142.133333,49,27,N,142,8,E,155,96141,V,OR,P, , ,Y,Y, ,H,H, , ,2, ,Y, , , , , , , , , , , , , , ,Y, , , ,Y, ,Y, , , ,Y, , , , , , , , , , , , , , , ,Y, , , , , ,D, , 
128.566666666470212,35.183333333345033,122,60380,60315,MASAN,KR,35.183333,128.566667,35,11,N,128,34,E,157,95147,M,CN,G,Y,Y,N,Y,Y,K,H,J,N,2,L,Y,Y,Y,N,Y,Y,Y, , , ,Y, , ,Y,Y, ,Y, , ,Y,Y,Y, , , ,Y, , ,Y, ,Y, , ,Y,Y,Y,Y,Y, , , ,Y,Y,Y, , , ,C,S,S
129.033333333105134,35.100000000139019,123,60390,60315,PUSAN,KR,35.1,129.033333,35,6,N,129,2,E,157,95151/2,L,CB,E,N,N,N,Y,Y,H,H,F,M,1,L,Y,Y,Y,Y,Y,Y,Y, ,Y, ,Y, , ,Y,Y,Y,Y, ,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,B,L,M
129.39999999955441,35.450000000124199,124,60400,60315,ULSAN,KR,35.45,129.4,35,27,N,129,24,E,157,95160/1,M,RN,E,N,Y,N,Y,Y,D,A,E,A,1,L,Y,Y,Y, ,Y,Y,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y, ,Y,Y,Y, , , , ,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y, , , , ,Y,Y,Y,Y, , ,C,M,M
120.649999999924049,28.016666667033952,125,59910,59850,WENZHOU,CN,28.016667,120.65,28,1,N,120,39,E,157,94187,M,RN,G,Y,Y, ,Y, ,O,B,H,J,4,M,Y, , , ,Y,Y,Y,Y,Y, ,Y,Y, ,Y, , ,Y, ,Y, ,Y,Y, , , ,Y, , ,Y,Y, , , , ,Y,Y,Y, , , , ,Y,Y, ,Y, ,Y,C,S, 
121.699999999628162,29.949999999810636,126,59950,59850,ZHEN HAI,CN,29.95,121.7,29,57,N,121,42,E,157,94208,V,RN,G,Y,N,N,Y, ,N,O,M,G,2,M,Y, , , ,Y,Y,Y, , , ,Y,Y, ,Y, , ,Y, ,Y,Y,Y, , , , ,Y, , ,Y, ,Y, , , , ,Y,Y, , , , ,Y,Y,Y, , , ,B, ,M
122.100000000371011,29.999999999965983,127,59960,59850,ZHOUSHAN,CN,30,122.1,30,0,N,122,6,E,157,94188,S,CN,G,Y, , ,Y,Y,B,B,A,O,1,L,Y, ,Y, ,Y,Y,Y, , , ,Y,Y, ,Y, , ,Y, , , , ,Y, , , ,Y,Y, ,Y,Y,Y, , , , ,Y,Y, , , , ,Y,Y, ,Y, , ,C,M, 
120.233333332932759,31.916666666555329,128,59985,59850,JIANGYIN,CN,31.916667,120.233333,31,55,N,120,14,E,157,UK1642,S,RN,F,Y, , , , ,M,N,L,N,2,M,Y,Y, , ,Y,Y,Y, , , ,Y,Y, ,Y, , ,Y, ,Y, ,Y, , , , , , , , ,Y,Y,Y,Y,Y, ,Y,Y, , , , ,Y,Y,Y, , , ,C, , 
119.850000000235028,32.283333333685505,129,59987,59850,GAOGANG,CN,32.283333,119.85,32,17,N,119,51,E,157,UK1642,S,RN,F, , ,N,Y,N,K,K,L,M,2,L,Y,Y, , ,Y,Y,Y, , , ,Y,Y, ,Y, , ,Y, , , ,Y,Y, , , , , , , , ,Y,Y, ,Y,Y,Y, , , , , ,Y,Y,Y, , , ,C, , 
119.433333333243766,32.266666667035892,130,59988,59850,YANGZHOU,CN,32.266667,119.433333,32,16,N,119,26,E,157,UK1641,S,RN,F, , , ,Y,Y,N,K,K,M,2,M,Y,Y, , , ,Y,Y, , , ,Y,Y, ,Y, ,Y, ,Y, , , , , , , , , , ,N, ,Y,Y, , ,Y,Y,Y, , , , ,Y,Y,Y, , , ,C, , 
119.433333333243766,32.216666666457833,131,59995,59850,ZHENJIANG,CN,32.216667,119.433333,32,13,N,119,26,E,157,UK1642,S,RN,F,Y, ,N, ,Y,K,L,J,L,1,M,Y,Y, , ,Y,Y,Y, , , ,Y,Y, ,Y, , ,Y, , , , ,Y, ,Y, ,Y,Y, , , ,Y,Y,Y,Y,Y, ,Y, , , , ,Y,Y,Y, , , ,C, ,M
118.749999999988901,32.083333333681928,132,60000,59850,NANJING,CN,32.083333,118.75,32,5,N,118,45,E,157,522,V,RN,F,Y, ,Y,Y, ,K,L,K,K,1,L,Y,Y,Y, ,Y,Y,Y,Y,Y, ,Y,Y, ,Y,Y,Y,Y, ,Y,Y,Y,Y, , , ,Y,N, ,N,Y, ,Y, ,Y,Y,Y,Y, , , , ,Y,Y,Y,Y, , ,C, ,S
118.366666666392831,31.333333333036666,133,60010,59850,WU HU,CN,31.333333,118.366667,31,20,N,118,22,E,157,TW 153,S,RN,F, , , ,Y, ,M,L,N, ,1, , , , , ,Y,Y,Y, , , ,Y,Y, , , , ,Y, ,Y,Y,Y, , , , ,Y, , , ,Y,Y,Y, , ,Y,Y, , , , , ,Y,Y, , , , ,N, , 
